Group,Inclusion_Exclusion,N,Mean_Raw,SD_Raw,SE_Raw,Mean_Normalized,SD_Normalized,SE_Normalized
Controls,exclusion,30.0,7.676666666666667,1.8993071937135275,0.3467644645429111,-0.5733333333333331,1.1035782969374055,0.2014849090685838
Controls,inclusion,27.0,7.922222222222222,1.904313591930241,0.3664853216407959,-0.1740740740740742,1.0686413345900028,0.20566012073089968
Risk of Depression,exclusion,11.0,5.1454545454545455,3.3239625859397504,1.0022124286128744,-0.2636363636363636,1.8699051993471367,0.5637976308881063
Risk of Depression,inclusion,12.0,5.291666666666667,2.656538531566401,0.7668766181562374,0.01666666666666657,2.7584031392796593,0.7962823974983101
