Group,Inclusion_Exclusion,N,Mean_Raw,SD_Raw,SE_Raw,Mean_Normalized,SD_Normalized,SE_Normalized
Controls,exclusion,30.0,31.92,7.730655501492653,1.4114181341563128,-0.946666666666666,2.9722548428044844,0.5426570080193293
Controls,inclusion,27.0,32.888888888888886,6.54930021707154,1.2604134144433092,-0.28888888888888986,3.1415739971369736,0.6045961976420534
Risk of Depression,exclusion,11.0,22.42727272727273,9.22985275170638,2.7829053134217623,0.14545454545454478,4.573262213423507,1.378890439076001
Risk of Depression,inclusion,12.0,24.083333333333332,5.9062114196270805,1.7049763765062684,-0.025000000000000206,6.620096813354153,1.9110573386257022
