perm_idx,auc,balanced_accuracy
100,0.5110336817653891,0.45760743321718933
101,0.38385598141695704,0.40940766550522645
102,0.5516840882694541,0.5664924506387921
103,0.4610917537746806,0.45818815331010454
104,0.4146341463414634,0.4457026713124274
105,0.5110336817653891,0.5429732868757259
106,0.5168408826945412,0.4817073170731707
107,0.4773519163763067,0.5060975609756098
108,0.5603948896631823,0.589430894308943
109,0.45412311265969807,0.42247386759581884
110,0.4790940766550523,0.4822880371660859
111,0.4959349593495935,0.5055168408826946
112,0.49709639953542395,0.5180023228803716
113,0.4831591173054588,0.4825783972125436
114,0.5516840882694541,0.5415214866434379
115,0.44773519163763065,0.44744483159117304
116,0.5272938443670151,0.5180023228803716
117,0.3565621370499419,0.398664343786295
118,0.5034843205574913,0.5174216027874564
119,0.426829268292683,0.46893147502903604
120,0.48373983739837406,0.4819976771196283
121,0.4442508710801394,0.47038327526132406
122,0.5847851335656215,0.601335656213705
123,0.397212543554007,0.4096980255516841
124,0.4355400696864111,0.445993031358885
125,0.5110336817653891,0.5063879210220674
126,0.5673635307781649,0.5670731707317074
127,0.5818815331010454,0.5778164924506388
128,0.5656213704994193,0.48344947735191635
129,0.44250871080139376,0.5060975609756098
130,0.4947735191637631,0.5182926829268293
131,0.4349593495934959,0.506678281068525
132,0.5818815331010453,0.5418118466898955
133,0.5766550522648083,0.5299070847851336
134,0.5069686411149826,0.5058072009291521
135,0.5,0.49390243902439024
136,0.5336817653890824,0.5304878048780488
137,0.4605110336817654,0.45847851335656215
138,0.648664343786295,0.650116144018583
139,0.5174216027874564,0.506678281068525
140,0.5156794425087108,0.48141695702671317
141,0.5069686411149825,0.5182926829268293
142,0.48548199767711964,0.5301974448315911
143,0.4965156794425087,0.5060975609756098
144,0.4901277584204413,0.5055168408826946
145,0.5632984901277585,0.5304878048780488
146,0.518583042973287,0.5069686411149825
147,0.589430894308943,0.554006968641115
148,0.5975609756097562,0.6149825783972125
149,0.5098722415795587,0.49332171893147503
150,0.39314750290360045,0.40940766550522645
151,0.4773519163763067,0.5188734030197445
152,0.35656213704994194,0.38530778164924506
153,0.5371660859465737,0.5052264808362369
154,0.508130081300813,0.4822880371660859
155,0.6062717770034843,0.5772357723577235
156,0.3896631823461092,0.4335075493612079
157,0.5394889663182345,0.5188734030197445
158,0.6027874564459931,0.5903019744483159
159,0.39779326364692225,0.4337979094076655
160,0.3803716608594657,0.40882694541231124
161,0.4808362369337979,0.45876887340301975
162,0.505226480836237,0.5304878048780488
163,0.5888501742160279,0.5667828106852497
164,0.5720092915214866,0.5418118466898955
165,0.43786295005807196,0.46980255516840885
166,0.4889663182346109,0.5180023228803716
167,0.4883855981416957,0.518583042973287
168,0.49593495934959353,0.47038327526132406
169,0.616144018583043,0.6036585365853658
170,0.5952380952380952,0.6146922183507549
171,0.46922183507549364,0.4819976771196283
172,0.3995354239256679,0.39779326364692214
173,0.48490127758420437,0.47067363530778167
174,0.5772357723577236,0.5426829268292683
175,0.5615563298490127,0.518583042973287
176,0.445993031358885,0.4828687572590012
177,0.44308943089430897,0.4337979094076655
178,0.5087108013937283,0.47038327526132406
179,0.524390243902439,0.5180023228803716
180,0.5180023228803716,0.49390243902439024
181,0.4941927990708478,0.45818815331010454
182,0.5778164924506388,0.5786875725900116
183,0.43612078977932633,0.47038327526132406
184,0.524390243902439,0.4822880371660859
185,0.42160278745644597,0.45731707317073167
186,0.36991869918699183,0.4091173054587689
187,0.5185830429732868,0.4822880371660859
188,0.5150987224157956,0.4936120789779327
189,0.5598141695702671,0.5908826945412311
190,0.554006968641115,0.5307781649245064
191,0.4994192799070848,0.5299070847851336
192,0.46864111498257843,0.46980255516840885
193,0.5441347270615563,0.5667828106852497
194,0.39663182346109177,0.42160278745644597
195,0.5209059233449477,0.47067363530778167
196,0.4610917537746806,0.5058072009291521
197,0.5313588850174216,0.5296167247386759
198,0.43147502903600465,0.42102206736353076
199,0.46980255516840885,0.40998838559814166
200,0.5667828106852497,0.5421022067363531
201,0.37108013937282225,0.4326364692218351
202,0.4523809523809524,0.45789779326364694
203,0.41114982578397213,0.4567363530778165
204,0.5034843205574913,0.5542973286875726
205,0.32694541231126595,0.3617886178861789
206,0.5185830429732868,0.49332171893147503
207,0.5209059233449478,0.518583042973287
208,0.4831591173054588,0.46980255516840885
209,0.6608594657375145,0.639082462253194
210,0.48780487804878053,0.44454123112659705
211,0.5749128919860627,0.5537166085946574
212,0.6167247386759582,0.6265969802555169
213,0.6492450638792102,0.6144018583042974
214,0.5133565621370499,0.5060975609756098
215,0.5301974448315911,0.554006968641115
216,0.44425087108013933,0.4454123112659698
217,0.4668989547038328,0.4817073170731707
218,0.4849012775842044,0.4947735191637631
219,0.5116144018583043,0.5301974448315911
220,0.5760743321718931,0.5180023228803716
221,0.4152148664343786,0.4343786295005807
222,0.5040650406504066,0.5055168408826946
223,0.6120789779326365,0.5905923344947734
224,0.48722415795586527,0.445993031358885
225,0.5673635307781648,0.5174216027874564
226,0.5092915214866434,0.518583042973287
227,0.40069686411149824,0.4213124274099884
228,0.5464576074332173,0.5542973286875726
229,0.44076655052264807,0.45760743321718933
230,0.5458768873403019,0.5423925667828107
231,0.4384436701509873,0.40940766550522645
232,0.5121951219512195,0.49419279907084784
233,0.462253193960511,0.5177119628339141
234,0.44831591173054586,0.45847851335656215
235,0.5400696864111498,0.554006968641115
236,0.49825783972125437,0.45818815331010454
237,0.3896631823461092,0.4695121951219512
238,0.4221835075493612,0.506678281068525
239,0.5371660859465737,0.5304878048780488
240,0.5005807200929152,0.5182926829268293
241,0.5017421602787457,0.4567363530778165
242,0.4558652729384437,0.46980255516840885
243,0.4889663182346109,0.49303135888501737
244,0.5476190476190477,0.5432636469221835
245,0.5627177700348432,0.5792682926829269
246,0.45876887340301975,0.4808362369337979
247,0.5743321718931474,0.554006968641115
248,0.5058072009291521,0.4936120789779327
249,0.4552845528455285,0.4329268292682927
250,0.37630662020905925,0.37543554006968644
251,0.5203252032520325,0.5180023228803716
252,0.5313588850174216,0.5650406504065041
253,0.5,0.5301974448315911
254,0.573170731707317,0.5296167247386759
255,0.5058072009291522,0.5063879210220674
256,0.5627177700348432,0.5426829268292683
257,0.5342624854819977,0.5421022067363531
258,0.46515679442508706,0.4454123112659698
259,0.3466898954703833,0.4332171893147503
260,0.5005807200929152,0.45789779326364694
261,0.4181184668989547,0.4337979094076655
262,0.32984901277584205,0.38530778164924506
263,0.46457607433217185,0.47038327526132406
264,0.44831591173054586,0.4326364692218351
265,0.3948896631823461,0.42247386759581884
266,0.5121951219512194,0.5069686411149825
267,0.4250871080139373,0.4570267131242741
268,0.5203252032520326,0.4825783972125436
269,0.49825783972125437,0.5304878048780488
270,0.35656213704994194,0.4337979094076655
271,0.5011614401858304,0.5188734030197445
272,0.5714285714285714,0.49448315911730545
273,0.4384436701509873,0.45760743321718933
274,0.4970963995354239,0.49390243902439024
275,0.5307781649245064,0.5423925667828107
276,0.5220673635307782,0.5293263646922184
277,0.49477351916376305,0.5423925667828107
278,0.47502903600464574,0.5426829268292683
279,0.5296167247386759,0.5418118466898955
280,0.49128919860627174,0.5060975609756098
281,0.5435540069686411,0.5301974448315911
282,0.4727061556329849,0.4947735191637631
283,0.4326364692218351,0.5063879210220674
284,0.43670150987224154,0.43466898954703836
285,0.5685249709639953,0.5783972125435539
286,0.44250871080139365,0.4451219512195122
287,0.5441347270615563,0.554006968641115
288,0.5313588850174216,0.5174216027874564
289,0.5778164924506388,0.5548780487804879
290,0.5603948896631823,0.5293263646922184
291,0.45005807200929154,0.4451219512195122
292,0.5940766550522648,0.6019163763066202
293,0.5331010452961672,0.5171312427409989
294,0.41347270615563303,0.4335075493612079
295,0.45296167247386754,0.45847851335656215
296,0.429732868757259,0.4715447154471545
297,0.32694541231126595,0.4337979094076655
298,0.4883855981416958,0.4822880371660859
299,0.5708478513356562,0.5534262485481998
300,0.5394889663182346,0.5548780487804879
301,0.5749128919860627,0.5177119628339141
302,0.4610917537746806,0.4457026713124274
303,0.5476190476190476,0.5423925667828107
304,0.6219512195121951,0.6022067363530779
305,0.3124274099883856,0.36207897793263644
306,0.562137049941928,0.5551684088269454
307,0.5813008130081301,0.5900116144018583
308,0.4930313588850175,0.45760743321718933
309,0.4065040650406504,0.4817073170731707
310,0.49012775842044126,0.5307781649245064
311,0.5656213704994192,0.5781068524970965
312,0.45993031358885017,0.5055168408826946
313,0.4965156794425087,0.49303135888501737
314,0.5923344947735192,0.6141114982578397
315,0.5795586527293844,0.5789779326364692
316,0.467479674796748,0.4817073170731707
317,0.5853658536585366,0.554006968641115
318,0.5092915214866434,0.5180023228803716
319,0.5156794425087108,0.5307781649245064
320,0.4465737514518002,0.45731707317073167
321,0.4727061556329849,0.47038327526132406
322,0.49361207897793263,0.5058072009291521
323,0.4326364692218351,0.5055168408826946
324,0.5934959349593495,0.5897212543554007
325,0.46864111498257843,0.4695121951219512
326,0.4552845528455285,0.4567363530778165
327,0.5220673635307782,0.5180023228803716
328,0.6051103368176538,0.5664924506387921
329,0.38501742160278746,0.4457026713124274
330,0.43960511033681765,0.45876887340301975
331,0.39198606271777003,0.4335075493612079
332,0.4175377468060395,0.46922183507549364
333,0.4384436701509872,0.4337979094076655
334,0.6051103368176539,0.6138211382113821
335,0.43612078977932633,0.45731707317073167
336,0.5940766550522648,0.5792682926829269
337,0.3826945412311266,0.3870499419279907
338,0.5429732868757259,0.5548780487804879
339,0.5871080139372822,0.5662020905923345
340,0.5429732868757259,0.5055168408826946
341,0.3524970963995354,0.336527293844367
342,0.6010452961672474,0.5537166085946574
343,0.5824622531939605,0.5662020905923345
344,0.5133565621370499,0.49332171893147503
345,0.4924506387921022,0.5049361207897793
346,0.4819976771196283,0.49419279907084784
347,0.39082462253193956,0.445993031358885
348,0.5150987224157956,0.5908826945412311
349,0.5203252032520325,0.5182926829268293
350,0.5900116144018583,0.5418118466898955
351,0.445993031358885,0.4570267131242741
352,0.47619047619047616,0.4811265969802555
353,0.4256678281068525,0.4213124274099884
354,0.4750290360046458,0.5423925667828107
355,0.41463414634146345,0.4451219512195122
356,0.4361207897793264,0.4343786295005807
357,0.4233449477351916,0.4337979094076655
358,0.5127758420441347,0.5662020905923345
359,0.4796747967479674,0.4590592334494774
360,0.45993031358885017,0.5063879210220674
361,0.4959349593495935,0.5296167247386759
362,0.537746806039489,0.506678281068525
363,0.5621370499419279,0.5307781649245064
364,0.4355400696864111,0.4819976771196283
365,0.5720092915214867,0.5421022067363531
366,0.494773519163763,0.5069686411149825
367,0.5307781649245065,0.5423925667828107
368,0.4889663182346109,0.4817073170731707
369,0.5859465737514519,0.5662020905923345
370,0.5685249709639953,0.49419279907084784
371,0.524390243902439,0.49448315911730545
372,0.5580720092915215,0.5177119628339141
373,0.3948896631823461,0.4457026713124274
374,0.6347270615563299,0.6144018583042974
375,0.43728222996515687,0.4337979094076655
376,0.4953542392566783,0.5058072009291521
377,0.48954703832752616,0.5537166085946574
378,0.4326364692218351,0.42189314750290363
379,0.6138211382113822,0.6149825783972125
380,0.45121951219512196,0.4465737514518002
381,0.49186991869918695,0.46893147502903604
382,0.43844367015098723,0.4462833914053426
383,0.39895470383275256,0.3972125435540069
384,0.4105691056910569,0.45731707317073167
385,0.40127758420441345,0.4695121951219512
386,0.5,0.5177119628339141
387,0.4982578397212543,0.5058072009291521
388,0.4024390243902439,0.4337979094076655
389,0.46806039488966317,0.4936120789779327
390,0.470383275261324,0.445993031358885
391,0.5853658536585367,0.6030778164924506
392,0.43205574912891986,0.4454123112659698
393,0.5168408826945412,0.4700929152148664
394,0.47967479674796754,0.45731707317073167
395,0.5813008130081301,0.5421022067363531
396,0.45818815331010454,0.4213124274099884
397,0.4994192799070848,0.49419279907084784
398,0.5081300813008129,0.5664924506387921
399,0.48432055749128916,0.5058072009291521
400,0.6155632984901278,0.5662020905923345
401,0.5023228803716608,0.518583042973287
402,0.518583042973287,0.49506387921022066
403,0.49361207897793263,0.4695121951219512
404,0.5174216027874565,0.49332171893147503
405,0.5336817653890825,0.5421022067363531
406,0.4849012775842044,0.4817073170731707
407,0.5795586527293844,0.5301974448315911
408,0.5783972125435539,0.5545876887340302
409,0.4518002322880372,0.47038327526132406
410,0.5940766550522647,0.5775261324041812
411,0.4564459930313589,0.4936120789779327
412,0.4146341463414634,0.4337979094076655
413,0.5487804878048781,0.5177119628339141
414,0.5551684088269454,0.49390243902439024
415,0.45993031358885017,0.49419279907084784
416,0.4367015098722416,0.43408826945412315
417,0.47735191637630664,0.4462833914053426
418,0.6039488966318235,0.5667828106852497
419,0.5121951219512195,0.4936120789779327
420,0.5133565621370499,0.506678281068525
421,0.45644599303135885,0.5063879210220674
422,0.5650406504065041,0.5905923344947734
423,0.4657375145180023,0.4457026713124274
424,0.5232288037166086,0.5548780487804879
425,0.5609756097560976,0.5772357723577235
426,0.43147502903600465,0.4337979094076655
427,0.5871080139372822,0.5903019744483159
428,0.516260162601626,0.5301974448315911
429,0.45934959349593496,0.4947735191637631
430,0.5783972125435539,0.5426829268292683
431,0.5470383275261325,0.554006968641115
432,0.5807200929152149,0.5783972125435539
433,0.4715447154471545,0.5299070847851336
434,0.5249709639953543,0.5418118466898955
435,0.47619047619047616,0.45789779326364694
436,0.45180023228803723,0.46980255516840885
437,0.4065040650406504,0.43408826945412315
438,0.48722415795586527,0.4822880371660859
439,0.6039488966318234,0.5908826945412311
440,0.47909407665505227,0.5293263646922184
441,0.4912891986062718,0.5296167247386759
442,0.6358885017421603,0.602787456445993
443,0.5168408826945412,0.5542973286875726
444,0.4854819976771196,0.5177119628339141
445,0.3612078977932636,0.3612078977932637
446,0.5975609756097562,0.6263066202090593
447,0.437862950058072,0.45847851335656215
448,0.4413472706155633,0.4700929152148664
449,0.5481997677119628,0.5667828106852497
450,0.44018583042973286,0.518583042973287
451,0.4715447154471545,0.4451219512195122
452,0.5145180023228804,0.554006968641115
453,0.4941927990708479,0.5197444831591174
454,0.4779326364692218,0.48141695702671317
455,0.4384436701509873,0.445993031358885
456,0.5156794425087109,0.5060975609756098
457,0.5121951219512195,0.49448315911730545
458,0.5557491289198606,0.554006968641115
459,0.5150987224157956,0.4936120789779327
460,0.39082462253193956,0.45818815331010454
461,0.5365853658536586,0.5908826945412311
462,0.5476190476190477,0.5551684088269454
463,0.5824622531939605,0.5174216027874564
464,0.48257839721254353,0.5301974448315911
465,0.3914053426248548,0.42102206736353076
466,0.491869918699187,0.518583042973287
467,0.5261324041811847,0.5432636469221835
468,0.47444831591173053,0.5423925667828107
469,0.359465737514518,0.4332171893147503
470,0.4709639953542393,0.5058072009291521
471,0.49709639953542395,0.5055168408826946
472,0.49651567944250874,0.4819976771196283
473,0.556910569105691,0.5429732868757259
474,0.47793263646922185,0.5421022067363531
475,0.5133565621370499,0.5423925667828107
476,0.47677119628339143,0.4936120789779327
477,0.43786295005807196,0.4700929152148664
478,0.5058072009291521,0.4822880371660859
479,0.4767711962833914,0.45760743321718933
480,0.5249709639953543,0.49390243902439024
481,0.3612078977932636,0.4457026713124274
482,0.46922183507549364,0.4817073170731707
483,0.44831591173054586,0.4700929152148664
484,0.4715447154471545,0.49390243902439024
485,0.44308943089430897,0.4700929152148664
486,0.4988385598141696,0.5177119628339141
487,0.5052264808362369,0.4695121951219512
488,0.4692218350754936,0.4329268292682927
489,0.45412311265969796,0.49448315911730545
490,0.532520325203252,0.5426829268292683
491,0.6045296167247387,0.5664924506387921
492,0.4721254355400697,0.4695121951219512
493,0.49709639953542395,0.5177119628339141
494,0.5435540069686411,0.5548780487804879
495,0.4518002322880372,0.445993031358885
496,0.6091753774680604,0.6152729384436701
497,0.5528455284552846,0.5900116144018583
498,0.48315911730545874,0.5063879210220674
499,0.5447154471544715,0.5052264808362369
