Group,Inclusion_Exclusion,N,Mean_Raw,SD_Raw,SE_Raw,Mean_Normalized,SD_Normalized,SE_Normalized
Controls,exclusion,450,63.14888888888889,31.155512814237852,1.4686849588194641,-8.34888888888889,20.158081148394338,0.9502610583825563
Controls,inclusion,417,66.17026378896882,32.23586867166428,1.5785972805440196,-5.551398880895284,16.77120496606775,0.8212894406705639
Risk of Depression,exclusion,165,39.981818181818184,31.92549877893553,2.48539670912313,-14.527272727272724,21.4201571837555,1.6675569751327517
Risk of Depression,inclusion,180,44.016666666666666,31.47074104465037,2.3456905426043657,-11.894444444444444,24.86154522125144,1.8530701713467754
