predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01,p_value_bonferroni,significant_corrected
group[T.Risk of Depression],-0.8099332040453842,0.3037229615313614,-2.6666841386035713,0.007660362924558692,-1.4052192699246968,-0.2146471381660715,True,True,0.03064145169823477,True
group[T.Risk of Depression]:inclusion_exclusion[T.inclusion],0.6906737502735731,0.14731980722881743,4.688261295379088,2.755360644122618e-06,0.4019322338957075,0.9794152666514389,True,True,1.1021442576490472e-05,True
