predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01,p_value_bonferroni,significant_corrected
group[T.Risk of Depression],-0.7974227887292054,0.23910552161330187,-3.3350245671819034,0.0008529186368498944,-1.2660609995959404,-0.32878457786247023,True,True,0.0034116745473995774,True
inclusion_exclusion[T.inclusion],0.24949026308123903,0.072221512666935,3.4545145050037505,0.000551284560650396,0.10793869934504313,0.39104182681743493,True,True,0.002205138242601584,True
time_on_task,-0.0072925470808566945,0.003063000445248306,-2.3808508066558622,0.017272705925782936,-0.013295917638173524,-0.0012891765235398655,True,False,0.06909082370313174,False
group[T.Risk of Depression]:time_on_task,0.011452571515167357,0.004495038845734522,2.547824814914569,0.010839688977599887,0.0026424572684191974,0.020262685761915516,True,False,0.043358755910399546,True
