predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01,p_value_bonferroni,significant_corrected
group[T.Risk of Depression],-0.764668182629587,0.30922985012686316,-2.472814905533466,0.01340535525327495,-1.3707475518229575,-0.15858881343621656,True,False,0.04021606575982485,True
group[T.Risk of Depression]:inclusion_exclusion[T.inclusion],0.6796876444719907,0.1626828317099085,4.1779924613310815,2.9409340043477523e-05,0.3608351534175794,0.9985401355264021,True,True,8.822802013043257e-05,True
