predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01,p_value_bonferroni,significant_corrected
group[T.Risk of Depression],-0.7124934621978388,0.22540055231104844,-3.161010276561397,0.0015722295141706493,-1.1542704268229302,-0.2707164975727474,True,True,0.006288918056682597,True
inclusion_exclusion[T.inclusion],0.18057871607014359,0.06303275239934371,2.8648394556228163,0.004172207087348766,0.05703679152099923,0.30412064061928795,True,True,0.016688828349395064,True
time_on_task,-0.006403621579828485,0.0025408562616388865,-2.5202612507084767,0.0117267761459986,-0.011383608342533783,-0.0014236348171231868,True,False,0.0469071045839944,True
group[T.Risk of Depression]:time_on_task,0.011484671851272263,0.004045339800707559,2.8389881733206965,0.004525683425248966,0.003555951536659009,0.019413392165885515,True,True,0.018102733700995865,True
