predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01,p_value_bonferroni,significant_corrected
group[T.Risk of Depression]:time_on_task,-0.0227196328567362,0.005707226952835475,-3.9808532312612153,6.866834018439462e-05,-0.033905592135890006,-0.011533673577582391,True,True,0.0002746733607375785,True
