predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01,p_value_bonferroni,significant_corrected
group[T.Risk of Depression],-0.3513711874448466,0.15604993425756813,-2.251658670133696,0.024343850362776916,-0.6572234383795232,-0.04551893651016986,True,False,0.024343850362776916,True
