predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01,p_value_bonferroni,significant_corrected
group[T.Risk of Depression],-30.924281285366487,10.640470944994757,-2.9062887766178402,0.003657437366215305,-51.779221116101084,-10.06934145463189,True,True,0.025602061563507136,True
group[T.Risk of Depression]:inclusion_exclusion[T.inclusion],58.776284651855185,18.6102915184323,3.1582678107777644,0.0015870968225674966,22.300783533936638,95.25178576977373,True,True,0.011109677757972477,True
