predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01,p_value_bonferroni,significant_corrected
inclusion_exclusion[T.inclusion],0.2552879304921611,0.07267172970321135,3.512891898056473,0.0004432577807620953,0.11285395757963715,0.39772190340468505,True,True,0.0008865155615241906,True
