predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01
Intercept,-0.042328896162218244,0.1008066587340381,-0.4199017871815008,0.6745572021293043,-0.239906316682753,0.15524852435831651,False,False
inclusion_exclusion[T.inclusion],0.12933965655373358,0.0820415731170147,1.5765136093777519,0.11490748485707183,-0.03145887199062472,0.29013818509809186,False,False
subject_id Var,0.23203355088055802,0.08936275255913212,2.596535404692457,0.009416920025974213,0.05688577430529451,0.40718132745582153,True,True
