predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01,p_value_bonferroni,significant_corrected
time_on_task,-0.004261839779283112,0.0016603669955303343,-2.566805887346518,0.010264005219744595,-0.007516099291641544,-0.00100758026692468,True,False,0.010264005219744595,True
