predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01,p_value_bonferroni,significant_corrected
group[T.Risk of Depression],-1.4877492462278208,0.5846098700559852,-2.5448582421048527,0.01093221090761818,-2.6335635365441927,-0.34193495591144885,True,False,0.07652547635332727,False
group[T.Risk of Depression]:inclusion_exclusion[T.inclusion],2.5829434046895954,1.0140727900287405,2.5470986206191277,0.010862273069717461,0.5953972585312155,4.5704895508479755,True,False,0.07603591148802223,False
