predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01,p_value_bonferroni,significant_corrected
inclusion_exclusion[T.inclusion],0.22763202214267492,0.0700476858418144,3.2496722683562496,0.001155380759811563,0.09034108069234245,0.36492296359300735,True,True,0.001155380759811563,True
