predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01,p_value_bonferroni,significant_corrected
group[T.Risk of Depression],-0.7734648421719831,0.30947137140793796,-2.4993098348745795,0.012443546378102584,-1.38001758437776,-0.16691209996620604,True,False,0.049774185512410335,True
group[T.Risk of Depression]:inclusion_exclusion[T.inclusion],0.6856883102926195,0.16314641672498956,4.202901443115733,2.6351534210917533e-05,0.3659272093048768,1.005449411280362,True,True,0.00010540613684367013,True
