predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01,p_value_bonferroni,significant_corrected
time_on_task,-0.0046632819138662405,0.0018624423325832855,-2.5038530494515086,0.012284904644745123,-0.00831360180901225,-0.0010129620187202316,True,False,0.024569809289490246,True
