predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01
Intercept,-0.07160348194926743,0.16349028713857922,-0.4379678034853177,0.6614096230386226,-0.3920385565629947,0.24883159266445987,False,False
group_bdi3[T.Controls High BDI],0.3217898223412133,0.21712822461767378,1.4820266821958819,0.13833319547089268,-0.10377367793655046,0.747353322618977,False,False
group_bdi3[T.Risk of Depression],-0.10303587274843637,0.21744106141257194,-0.4738565571703886,0.6356022002202006,-0.5292125218772394,0.32314077638036676,False,False
subject_id Var,0.22616416658874106,0.07565086278488362,2.989578152358266,0.0027936297121203078,0.07789120013098769,0.3744371330464944,True,True
