analysis_label,dimension,group1,group2,n1,n2,mean1,mean2,sd1,sd2,t_statistic,p_value,p_bonferroni,significant_05,significant_bonferroni
overall,PC2,Controls Low BDI,Controls High BDI,10,12,-0.059050031458763454,0.1823852033376934,0.49787460054751403,0.39651247452773086,-1.2403371192053054,0.23158526841646138,0.6947558052493841,False,False
overall,PC2,Controls Low BDI,Risk of Depression,10,11,-0.059050031458763454,-0.15708302911306166,0.49787460054751403,0.594873446102314,0.41076527517783573,0.6858672881132295,1.0,False,False
overall,PC2,Controls High BDI,Risk of Depression,12,11,0.1823852033376934,-0.15708302911306166,0.39651247452773086,0.594873446102314,1.595449694413471,0.12881111992788594,0.3864333597836578,False,False
