aic,bic,log_likelihood,log_likelihood_restricted,n_observations,n_groups,n_parameters,n_fixed_effects,n_random_effects,converged,scale,deviance,rsquared_within,rsquared_between
1232.2792077383897,1244.5395319191266,-613.1396038691948,,440,24,3,2,1,True,0.8902683644565798,1226.2792077383897,,
