predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,p_fdr,significant_fdr
Intercept,0.07264054390581051,0.02296045270625398,3.16372437578396,0.0015576423313180734,0.027638883532817488,0.11764220427880354,,
onoff,-0.0008647623400040058,0.00010694406686367505,-8.086117962077742,6.159653073314803e-16,-0.0010743688594170523,-0.0006551558205909593,4.3117571513203624e-15,True
valence,-0.00010183561409904424,0.00015311426943640736,-0.6650955164001838,0.5059894022098792,-0.00040193406771356463,0.00019826283951547617,0.5059894022098792,False
selfother,8.387239183087445e-05,9.535019017674265e-05,0.8796247986019454,0.37906260018958027,-0.00010301054683458599,0.0002707553304963349,0.442239700221177,False
time,0.00024649713997656515,0.0001414425359976682,1.7427369937755417,0.0813795665278976,-3.0725136460874665e-05,0.000523719416414005,0.18988565523176107,False
present,0.0005524288287672833,0.00020454985762398148,2.700705027049192,0.006919267502211814,0.00015151847478148378,0.0009533391827530828,0.024217436257741348,True
confidence,-0.00014902555439263648,0.00014531206652066087,-1.0255552615890136,0.30510126458640396,-0.00043383197129222035,0.00013578086250694735,0.4271417704209655,False
time_on_task,0.00013433746533388416,0.0001145550140708271,1.1726895275908742,0.24092033253257195,-9.018623649341607e-05,0.0003588611671611844,0.4216105819320009,False
subject Var,0.5420379377598357,0.12618097738999728,4.295718332284883,1.7412856213725447e-05,0.2947277665413781,0.7893481089782932,,
