cluster_id,cluster_type,n_electrodes,electrodes,cluster_stat,p_value
0,positive,2,"C4,FC4",5.068139311812979,0.04979004199160168
1,positive,2,"CPz,P1",5.616692317970797,0.030393921215756847
2,positive,3,"F3,FC3,FC5",8.285195098459747,0.008798240351929614
3,positive,2,"O1,Oz",5.914509653210715,0.02399520095980804
4,positive,1,P7,2.896444874782825,0.11117776444711058
5,positive,1,P8,2.3369027545715384,0.28754249150169964
