subject,auc,label_std,label_mean
03,0.4625,12.470504884065122,54.52777777777778
04,0.6166666666666666,13.509580745893803,54.21052631578947
05,0.43,35.51770080828812,66.35555555555555
06,0.6900000000000001,27.234010067337238,51.32608695652174
08,0.56,25.24188629877462,47.883720930232556
09,0.4416666666666667,10.765411681396618,74.41379310344827
10,0.13333333333333336,16.502085946319337,43.833333333333336
12,0.7777777777777778,28.104265756190486,47.275862068965516
18,0.53,21.138504290426123,67.73333333333333
22,0.6933333333333334,18.409158287209586,69.24489795918367
24,0.9333333333333332,11.204965885900842,58.51428571428571
25,0.41666666666666663,23.258501558287072,51.7
26,0.5666666666666667,21.34155468848835,67.375
27,0.30000000000000004,20.524601317912595,48.0
28,0.3833333333333333,21.15986767444447,59.64
29,0.5333333333333333,31.741218094275695,52.827586206896555
30,0.6333333333333334,18.479665140781503,45.04347826086956
31,0.5666666666666667,18.504906888373377,54.7
32,0.6816666666666666,27.58309736883875,54.256410256410255
34,0.728,29.72629277709386,65.41666666666667
37,0.975,22.880098879401345,53.03225806451613
38,0.4666666666666667,28.63307983556022,45.125
39,0.9208333333333334,16.66095140102454,65.11111111111111
40,0.53,23.753765581699774,61.206896551724135
41,0.6,10.237529855578426,56.8421052631579
42,0.25,13.651189631492866,57.54545454545455
43,0.37,25.62530681194567,63.52777777777778
