Group,Inclusion_Exclusion,N,Mean_Raw,SD_Raw,SE_Raw,Mean_Normalized,SD_Normalized,SE_Normalized
Controls,exclusion,30.0,7.903333333333333,2.1441955863781827,0.39147476345411586,-0.18999999999999986,1.2941113313509909,0.23627132270132672
Controls,inclusion,27.0,8.018518518518519,1.9517323738820493,0.3756110704823028,-0.2962962962962963,1.0721945437284877,0.2063439361484301
Risk of Depression,exclusion,11.0,5.218181818181818,2.494320822114983,0.7520660248842013,-0.2727272727272728,1.505384275918218,0.45389043713832505
Risk of Depression,inclusion,12.0,5.758333333333334,2.0424843755197792,0.5896144520109746,0.3166666666666667,2.137046957127919,0.6169123179843373
