cluster_id,n_channels,channels,statistic,p_value,significant,marker_name,marker_type,correction_method,correction_alpha,analysis_timestamp,p_value_uncorrected,p_value_corrected,significant_uncorrected,significant_corrected,marker_p_value_uncorrected,marker_p_value_corrected,marker_rejected,correction_unit
1,2,"F4, FC4",-4.681426834895936,0.16336732653469305,False,sleep/slowwaves_Slope,sleep,fdr_bh,0.05,2026-08-14T00:07:38.351109,0.09158168366326734,0.16336732653469305,False,False,0.09158168366326734,0.16336732653469305,False,marker
2,1,P5,-2.4802793635934606,0.3317336532693461,False,sleep/slowwaves_Slope,sleep,fdr_bh,0.05,2026-08-14T00:07:38.351109,0.3317336532693461,0.3317336532693461,False,False,0.09158168366326734,0.16336732653469305,False,marker
3,1,PO4,-2.2626167891035314,0.4647070585882823,False,sleep/slowwaves_Slope,sleep,fdr_bh,0.05,2026-08-14T00:07:38.351109,0.4647070585882823,0.4647070585882823,False,False,0.09158168366326734,0.16336732653469305,False,marker
