Group,Inclusion_Exclusion,N,Mean_Raw,SD_Raw,SE_Raw,Mean_Normalized,SD_Normalized,SE_Normalized
Controls,inclusion,104,45.125,24.98220240277474,2.4497064912360185,3.162313034188035,26.544914839201045,2.6029430529181696
Controls,exclusion,119,50.27731092436975,26.61620647171343,2.439903646921225,4.365270350564468,27.827607003011597,2.550952551555246
Risk of Depression,inclusion,98,56.90816326530612,30.402484548054936,3.071114712692696,1.1163972082339437,22.56148954497738,2.2790546072747
Risk of Depression,exclusion,104,47.68269230769231,30.398730307886066,2.980840750545297,2.1410940021516933,18.140721945514965,1.778844138285417
