predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01
Intercept,83.35517919316301,2.538016014027877,32.842652974784365,1.450212883994587e-236,78.38075921348246,88.32959917284356,True,True
group[T.Risk of Depression],-9.247118230332246,4.691201493234725,-1.9711620239863286,0.048705346152916836,-18.44170420129283,-0.05253225937166306,True,False
subject_id Var,0.9878404199097169,0.22952600094837244,4.303827957739363,1.6787204241900248e-05,0.5379777245354007,1.4377031152840332,True,True
