subject,auc,label_std,label_mean
03,0.3333333333333333,11.146460861797783,64.07692307692308
05,0.5674603174603174,21.813071792164003,78.68888888888888
06,0.3630434782608696,25.498789409520054,57.95348837209303
08,0.46153846153846156,12.566395096219345,81.28571428571429
10,0.6136363636363635,8.456285941820116,79.21052631578948
12,0.7076023391812866,22.856583809122114,60.513513513513516
14,0.25,16.992014931389726,74.85714285714286
15,0.6,13.74954544703206,74.625
19,0.3626373626373627,8.767331228264213,60.592592592592595
20,0.2222222222222222,7.755740786766609,90.83333333333333
22,0.640625,10.52028570383535,81.03125
23,0.5833333333333333,6.737952211169206,85.0
24,0.7291666666666667,8.057485769337537,73.0
25,0.4359504132231405,21.570316205985847,72.52272727272727
26,0.5222222222222221,13.897070606015191,78.85714285714286
28,0.5833333333333333,14.500527287219487,81.28947368421052
29,0.5208333333333334,24.779023386727733,68.2
30,0.5984,28.73990328474204,65.76
31,0.3668478260869565,20.701659461343702,45.61538461538461
32,0.4975,19.359603063317977,73.025
33,0.564327485380117,34.95584945915936,74.24324324324324
35,0.4923076923076923,10.689954736814009,74.85714285714286
36,0.8095238095238095,7.972870666621068,89.7
37,0.505,32.51764303948761,55.244897959183675
38,0.5027777777777778,20.099131988362906,55.39473684210526
39,0.5277777777777778,9.63833159304223,78.6923076923077
40,0.5909090909090909,12.110188547940394,77.36
41,0.44375,18.22459092231467,66.75
42,0.6294642857142858,12.869861434115494,72.76666666666667
43,0.35,10.901632365627368,86.70588235294117
