feature_name,mean_abs_shap_value
N1_mean_occipitoparietal_lateral_trimmean,0.0038423156136421347
P1_mean_occipitoparietal_lateral_trimmean,0.0036145038641220897
P3a_mean_frontocentral_midline_trimmean,0.001418774508610318
P3b_mean_centroparietal_midline_trimmean,0.0013721105543506422
PE_alpha_mean_central_left_trimmean,0.0013177509801382558
PE_alpha_mean_central_mid_trimmean,0.0010174930484372425
PE_alpha_mean_central_right_trimmean,0.0017605059667839076
PE_alpha_mean_frontal_left_trimmean,0.0027994217516840313
PE_alpha_mean_frontal_mid_trimmean,0.0040875660882992645
PE_alpha_mean_frontal_right_trimmean,0.0028974747347058107
PE_alpha_mean_posterior_left_trimmean,0.0011009440198275502
PE_alpha_mean_posterior_mid_trimmean,0.0013711476961624958
PE_alpha_mean_posterior_right_trimmean,0.0032598397336983144
PE_beta_mean_central_left_trimmean,0.0030427197039044887
PE_beta_mean_central_mid_trimmean,0.002029176337760008
PE_beta_mean_central_right_trimmean,0.0031400470409016384
PE_beta_mean_frontal_left_trimmean,0.000977496296242418
PE_beta_mean_frontal_mid_trimmean,0.0012296911533121316
PE_beta_mean_frontal_right_trimmean,0.00141692954026365
PE_beta_mean_posterior_left_trimmean,0.0012703631540976746
PE_beta_mean_posterior_mid_trimmean,0.0011224310620110735
PE_beta_mean_posterior_right_trimmean,0.0011987172223480768
PE_gamma_mean_central_left_trimmean,0.001702570116378745
PE_gamma_mean_central_mid_trimmean,0.003680858481295137
PE_gamma_mean_central_right_trimmean,0.0018808827486087379
PE_gamma_mean_frontal_left_trimmean,0.0011391272875202517
PE_gamma_mean_frontal_mid_trimmean,0.0011354854158789605
PE_gamma_mean_frontal_right_trimmean,0.0013759717064503474
PE_gamma_mean_posterior_left_trimmean,0.001150060346564443
PE_gamma_mean_posterior_mid_trimmean,0.0022072736586464274
PE_gamma_mean_posterior_right_trimmean,0.0016645922253285116
PE_theta_mean_central_left_trimmean,0.0022552541597386294
PE_theta_mean_central_mid_trimmean,0.0015651804642853255
PE_theta_mean_central_right_trimmean,0.001107032903323742
PE_theta_mean_frontal_left_trimmean,0.0010648164740757334
PE_theta_mean_frontal_mid_trimmean,0.0011006010691035233
PE_theta_mean_frontal_right_trimmean,0.0009744663302465305
PE_theta_mean_posterior_left_trimmean,0.001132044855727851
PE_theta_mean_posterior_mid_trimmean,0.0013551083164154937
PE_theta_mean_posterior_right_trimmean,0.001012490850887852
kolmogorov_complexity_mean_central_left_trimmean,0.0012571265496812403
kolmogorov_complexity_mean_central_mid_trimmean,0.0011128100973889824
kolmogorov_complexity_mean_central_right_trimmean,0.0013932728488529377
kolmogorov_complexity_mean_frontal_left_trimmean,0.0012154956837284467
kolmogorov_complexity_mean_frontal_mid_trimmean,0.0017787331909401118
kolmogorov_complexity_mean_frontal_right_trimmean,0.0012819513378276638
kolmogorov_complexity_mean_posterior_left_trimmean,0.0011897464701248089
kolmogorov_complexity_mean_posterior_mid_trimmean,0.001692929384753313
kolmogorov_complexity_mean_posterior_right_trimmean,0.0009936155878841725
psd_relative_alpha_mean_central_left_trimmean,0.0011621526212508366
psd_relative_alpha_mean_central_mid_trimmean,0.0012529744976658539
psd_relative_alpha_mean_central_right_trimmean,0.0009833156841495562
psd_relative_alpha_mean_frontal_left_trimmean,0.0016504654308166194
psd_relative_alpha_mean_frontal_mid_trimmean,0.0010918970967927308
psd_relative_alpha_mean_frontal_right_trimmean,0.002266062479376249
psd_relative_alpha_mean_posterior_left_trimmean,0.0013494590695288832
psd_relative_alpha_mean_posterior_mid_trimmean,0.001021327299590367
psd_relative_alpha_mean_posterior_right_trimmean,0.001999331456674833
psd_relative_beta_mean_central_left_trimmean,0.0012841951816216577
psd_relative_beta_mean_central_mid_trimmean,0.0014416206770164898
psd_relative_beta_mean_central_right_trimmean,0.0011164813475604653
psd_relative_beta_mean_frontal_left_trimmean,0.000991316096664587
psd_relative_beta_mean_frontal_mid_trimmean,0.0014402855833246593
psd_relative_beta_mean_frontal_right_trimmean,0.001452574243550237
psd_relative_beta_mean_posterior_left_trimmean,0.0016241672511262712
psd_relative_beta_mean_posterior_mid_trimmean,0.0017878891839916361
psd_relative_beta_mean_posterior_right_trimmean,0.003019418957186426
psd_relative_delta_mean_central_left_trimmean,0.0018748744370844297
psd_relative_delta_mean_central_mid_trimmean,0.0010563603485263726
psd_relative_delta_mean_central_right_trimmean,0.0011150792166350508
psd_relative_delta_mean_frontal_left_trimmean,0.0008656367642792002
psd_relative_delta_mean_frontal_mid_trimmean,0.001802862559110477
psd_relative_delta_mean_frontal_right_trimmean,0.0019838666378481874
psd_relative_delta_mean_posterior_left_trimmean,0.001961236882813496
psd_relative_delta_mean_posterior_mid_trimmean,0.0014768816606615185
psd_relative_delta_mean_posterior_right_trimmean,0.003733656656566188
psd_relative_gamma_mean_central_left_trimmean,0.0010539565177570996
psd_relative_gamma_mean_central_mid_trimmean,0.0015758887560468765
psd_relative_gamma_mean_central_right_trimmean,0.004455210623015378
psd_relative_gamma_mean_frontal_left_trimmean,0.0010784019889406382
psd_relative_gamma_mean_frontal_mid_trimmean,0.001337904489781437
psd_relative_gamma_mean_frontal_right_trimmean,0.001033523576317337
psd_relative_gamma_mean_posterior_left_trimmean,0.0009850141284377658
psd_relative_gamma_mean_posterior_mid_trimmean,0.0009975145830329137
psd_relative_gamma_mean_posterior_right_trimmean,0.0026826954639288278
psd_relative_theta_mean_central_left_trimmean,0.0012159217421140777
psd_relative_theta_mean_central_mid_trimmean,0.0010590668799663624
psd_relative_theta_mean_central_right_trimmean,0.0011628875879010066
psd_relative_theta_mean_frontal_left_trimmean,0.0007112162130218817
psd_relative_theta_mean_frontal_mid_trimmean,0.0012534040995373437
psd_relative_theta_mean_frontal_right_trimmean,0.0011026474245366968
psd_relative_theta_mean_posterior_left_trimmean,0.0020835205121713073
psd_relative_theta_mean_posterior_mid_trimmean,0.0012072900741956312
psd_relative_theta_mean_posterior_right_trimmean,0.0018961965574626513
slowwaves_Density_mean_central_left_trimmean,0.0010733358517307074
slowwaves_Density_mean_central_mid_trimmean,0.002038515869275436
