feature_name,mean_importance,std_importance,rank
wsmi_beta_mean_central_right_trimmean,0.0063916974400179,,40
wsmi_beta_mean_central_left_trimmean,0.006367027573016038,,41
psd_relative_alpha_mean_frontal_right_trimmean,0.006280231738036734,,42
psd_relative_delta_mean_posterior_left_trimmean,0.006212567047160538,,43
P3b_mean_centroparietal_midline_trimmean,0.006149999710137298,,44
wsmi_theta_mean_frontal_mid_trimmean,0.006127083636388001,,45
kolmogorov_complexity_mean_central_mid_trimmean,0.006098693287856169,,46
PE_theta_mean_central_left_trimmean,0.006062938882194503,,47
slowwaves_Slope_mean_posterior_mid_trimmean,0.006044820460671907,,48
wsmi_beta_mean_posterior_mid_trimmean,0.006003201445244749,,49
slowwaves_Density_mean_posterior_left_trimmean,0.005984722215711545,,50
slowwaves_Density_mean_central_mid_trimmean,0.00598301866575388,,51
slowwaves_PTP_mean_posterior_right_trimmean,0.0059693445316134335,,52
psd_relative_theta_mean_posterior_right_trimmean,0.005955639502418846,,53
psd_relative_alpha_mean_posterior_right_trimmean,0.005944051602662009,,54
wsmi_beta_mean_frontal_right_trimmean,0.005866684852961819,,55
psd_relative_beta_mean_central_mid_trimmean,0.005835490316072113,,56
slowwaves_Frequency_mean_frontal_left_trimmean,0.005822082059172922,,57
psd_relative_beta_mean_posterior_mid_trimmean,0.005820055991641994,,58
psd_relative_gamma_mean_central_mid_trimmean,0.005813168714836744,,59
kolmogorov_complexity_mean_central_left_trimmean,0.005811776724784469,,60
wsmi_alpha_mean_posterior_left_trimmean,0.005806485567768666,,61
wsmi_alpha_mean_frontal_mid_trimmean,0.005797749505791429,,62
PE_beta_mean_central_mid_trimmean,0.005790435337876669,,63
slowwaves_Slope_mean_central_right_trimmean,0.00578428035239141,,64
slowwaves_PTP_mean_central_right_trimmean,0.005766700525587698,,65
psd_relative_theta_mean_central_right_trimmean,0.005757561551099614,,66
psd_relative_theta_mean_posterior_left_trimmean,0.0057559843876278235,,67
slowwaves_Frequency_mean_frontal_right_trimmean,0.0057549112172554815,,68
psd_relative_theta_mean_central_left_trimmean,0.005650109782421836,,69
kolmogorov_complexity_mean_posterior_mid_trimmean,0.005636747282370897,,70
psd_relative_beta_mean_posterior_left_trimmean,0.005613515596841397,,71
wsmi_beta_mean_frontal_left_trimmean,0.0055876115137423405,,72
slowwaves_Slope_mean_central_mid_trimmean,0.005586065308613141,,73
slowwaves_Duration_mean_posterior_mid_trimmean,0.005570186372381398,,74
P3a_mean_frontocentral_midline_trimmean,0.005531951961994016,,75
PE_alpha_mean_central_right_trimmean,0.005527615327873224,,76
wsmi_gamma_mean_central_right_trimmean,0.005524197081980735,,77
kolmogorov_complexity_mean_frontal_right_trimmean,0.005520070487571426,,78
psd_relative_beta_mean_frontal_mid_trimmean,0.005518870673549018,,79
PE_theta_mean_central_mid_trimmean,0.00551437759487214,,80
psd_relative_delta_mean_frontal_mid_trimmean,0.0054786693365857725,,81
wsmi_alpha_mean_posterior_mid_trimmean,0.0054740090861496865,,82
PE_gamma_mean_frontal_right_trimmean,0.0054739683994422025,,83
slowwaves_Duration_mean_central_right_trimmean,0.0054381477466288715,,84
PE_gamma_mean_posterior_mid_trimmean,0.005424102125494427,,85
slowwaves_Duration_mean_central_left_trimmean,0.005381558551209818,,86
PE_alpha_mean_central_mid_trimmean,0.005374574836430557,,87
kolmogorov_complexity_mean_posterior_left_trimmean,0.005352887802473782,,88
kolmogorov_complexity_mean_central_right_trimmean,0.005349111153575012,,89
PE_alpha_mean_posterior_mid_trimmean,0.005346450417673312,,90
psd_relative_theta_mean_central_mid_trimmean,0.005320362765251512,,91
psd_relative_beta_mean_frontal_right_trimmean,0.005314973005589133,,92
PE_theta_mean_posterior_left_trimmean,0.0052629947865363924,,93
wsmi_theta_mean_frontal_right_trimmean,0.005219289352143917,,94
psd_relative_delta_mean_posterior_mid_trimmean,0.005218674961296731,,95
PE_alpha_mean_central_left_trimmean,0.005201109761570428,,96
wsmi_gamma_mean_frontal_right_trimmean,0.005192405192924539,,97
slowwaves_Frequency_mean_posterior_mid_trimmean,0.005181026422894953,,98
PE_gamma_mean_central_left_trimmean,0.005178472369502626,,99
wsmi_theta_mean_posterior_left_trimmean,0.005176809646554204,,100
slowwaves_Frequency_mean_central_right_trimmean,0.00515142566355237,,101
psd_relative_delta_mean_frontal_right_trimmean,0.005135711911049288,,102
psd_relative_alpha_mean_central_left_trimmean,0.0051246805161196925,,103
psd_relative_alpha_mean_frontal_left_trimmean,0.005094135186109808,,104
PE_gamma_mean_central_right_trimmean,0.005083765052748658,,105
wsmi_gamma_mean_posterior_right_trimmean,0.005066073636087722,,106
psd_relative_beta_mean_central_right_trimmean,0.00506368287367597,,107
PE_theta_mean_posterior_mid_trimmean,0.005020223947985483,,108
wsmi_alpha_mean_frontal_left_trimmean,0.005016633686725552,,109
psd_relative_alpha_mean_central_mid_trimmean,0.005014868314049207,,110
slowwaves_PTP_mean_frontal_mid_trimmean,0.005014744000215408,,111
PE_alpha_mean_posterior_left_trimmean,0.005012445874142386,,112
slowwaves_Slope_mean_frontal_mid_trimmean,0.0049946189050594815,,113
slowwaves_PTP_mean_central_mid_trimmean,0.00499070186841172,,114
PE_beta_mean_frontal_mid_trimmean,0.004980708978571935,,115
kolmogorov_complexity_mean_frontal_left_trimmean,0.004966407924350091,,116
PE_beta_mean_frontal_right_trimmean,0.0049273482218484665,,117
slowwaves_Duration_mean_frontal_left_trimmean,0.004912174833218755,,118
PE_theta_mean_central_right_trimmean,0.004903307378256005,,119
psd_relative_gamma_mean_frontal_mid_trimmean,0.004898739368256202,,120
slowwaves_PTP_mean_frontal_left_trimmean,0.004894758941292535,,121
slowwaves_Frequency_mean_central_left_trimmean,0.004880188242640655,,122
psd_relative_theta_mean_frontal_mid_trimmean,0.004869349758138871,,123
slowwaves_Duration_mean_frontal_mid_trimmean,0.0048470842106380875,,124
psd_relative_alpha_mean_posterior_left_trimmean,0.00482943473298979,,125
psd_relative_delta_mean_central_mid_trimmean,0.004818058584336051,,126
wsmi_beta_mean_central_mid_trimmean,0.004816644529312767,,127
slowwaves_Frequency_mean_frontal_mid_trimmean,0.004802793083344109,,128
psd_relative_theta_mean_posterior_mid_trimmean,0.004791486300247404,,129
slowwaves_Frequency_mean_central_mid_trimmean,0.00478452404415338,,130
slowwaves_Density_mean_central_right_trimmean,0.0047553923841243805,,131
PE_gamma_mean_posterior_right_trimmean,0.004735297694062555,,132
PE_theta_mean_frontal_mid_trimmean,0.004734416895706184,,133
psd_relative_gamma_mean_frontal_left_trimmean,0.004728268580570524,,134
slowwaves_PTP_mean_frontal_right_trimmean,0.004725006870984947,,135
PE_gamma_mean_frontal_left_trimmean,0.004723819222909178,,136
slowwaves_Slope_mean_central_left_trimmean,0.004718498853401987,,137
PE_theta_mean_frontal_right_trimmean,0.004704096387255386,,138
wsmi_beta_mean_posterior_left_trimmean,0.004665101405553202,,139
psd_relative_gamma_mean_central_left_trimmean,0.004653334077036972,,140
wsmi_gamma_mean_posterior_mid_trimmean,0.004652104778512468,,141
wsmi_gamma_mean_central_left_trimmean,0.004643996531883383,,142
psd_relative_beta_mean_central_left_trimmean,0.004638510587139357,,143
PE_theta_mean_posterior_right_trimmean,0.004630990186782972,,144
slowwaves_Density_mean_central_left_trimmean,0.004611369116569995,,145
psd_relative_theta_mean_frontal_right_trimmean,0.00459664226206216,,146
slowwaves_Slope_mean_frontal_left_trimmean,0.004589878715188401,,147
slowwaves_Slope_mean_posterior_right_trimmean,0.004578636835625122,,148
wsmi_alpha_mean_posterior_right_trimmean,0.004561676671253643,,149
PE_theta_mean_frontal_left_trimmean,0.004549215295597675,,150
psd_relative_alpha_mean_posterior_mid_trimmean,0.004544042966450894,,151
PE_beta_mean_posterior_left_trimmean,0.00452605202416777,,152
psd_relative_alpha_mean_frontal_mid_trimmean,0.004525964473394051,,153
PE_beta_mean_posterior_mid_trimmean,0.004521285237446803,,154
psd_relative_gamma_mean_posterior_mid_trimmean,0.004519060108065539,,155
wsmi_gamma_mean_posterior_left_trimmean,0.0045122247129744325,,156
PE_beta_mean_posterior_right_trimmean,0.004495896595128319,,157
psd_relative_gamma_mean_posterior_left_trimmean,0.004446916306131258,,158
psd_relative_gamma_mean_frontal_right_trimmean,0.00444671772635093,,159
slowwaves_Duration_mean_posterior_right_trimmean,0.0044329893309551765,,160
PE_beta_mean_frontal_left_trimmean,0.004416439656274278,,161
psd_relative_alpha_mean_central_right_trimmean,0.004415191171403281,,162
psd_relative_delta_mean_central_right_trimmean,0.004412441899394875,,163
wsmi_gamma_mean_frontal_mid_trimmean,0.004407509547513449,,164
kolmogorov_complexity_mean_posterior_right_trimmean,0.004400263623290114,,165
psd_relative_beta_mean_frontal_left_trimmean,0.004391333225979693,,166
PE_gamma_mean_frontal_mid_trimmean,0.004354849952212002,,167
wsmi_alpha_mean_central_mid_trimmean,0.004349718849460507,,168
psd_relative_delta_mean_frontal_left_trimmean,0.004283467201636246,,169
wsmi_alpha_mean_central_left_trimmean,0.00425770135240003,,170
slowwaves_Duration_mean_central_mid_trimmean,0.004252124864621025,,171
slowwaves_Frequency_mean_posterior_right_trimmean,0.004238481145742764,,172
PE_gamma_mean_posterior_left_trimmean,0.004154441105387623,,173
wsmi_beta_mean_posterior_right_trimmean,0.004118818330027036,,174
psd_relative_theta_mean_frontal_left_trimmean,0.0039369201197451366,,175
