subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
3,0.43161654135338345,0.43796992481203,0.5003834586466165,0.4962406015037593,0.766,0,
4,0.5304150702426564,0.5344827586206896,0.5003639846743294,0.5006385696040868,0.35,0,
5,0.41700000000000004,0.4166666666666667,0.5003333333333333,0.5,0.88,0,
6,0.5011675824175824,0.4986263736263736,0.4966620879120879,0.5,0.488,0,
7,0.46604395604395604,0.478021978021978,0.5042747252747252,0.5164835164835164,0.646,0,
8,0.4753846153846154,0.4615384615384615,0.49984615384615383,0.5,0.676,0,
10,0.632435064935065,0.6331168831168831,0.5015422077922078,0.5032467532467533,0.028,1,*
12,0.4607857142857143,0.4630952380952381,0.4945333333333333,0.4892857142857143,0.692,0,
14,0.7031818181818181,0.7070707070707071,0.5085707070707071,0.5050505050505051,0.032,1,*
18,0.503,0.5,0.50464,0.5,0.47,0,
19,0.5015151515151516,0.5151515151515151,0.4974393939393939,0.4886363636363636,0.498,0,
20,0.5636931818181817,0.5681818181818181,0.4953295454545455,0.4943181818181818,0.3,0,
21,0.6034803921568628,0.5980392156862745,0.5096372549019608,0.5024509803921569,0.142,0,
22,0.2660416666666667,0.2673611111111111,0.49743055555555554,0.5,0.996,0,
23,0.6633333333333334,0.625,0.5089999999999999,0.5416666666666666,0.186,0,
24,0.45466666666666666,0.4583333333333333,0.5038333333333334,0.5083333333333333,0.72,0,
25,0.49170875420875426,0.4865319865319865,0.49717003367003365,0.5021043771043772,0.56,0,
26,0.48518181818181816,0.48977272727272725,0.5009272727272728,0.5,0.558,0,
27,0.49627090301003335,0.49289297658862874,0.49919063545150505,0.5083612040133779,0.524,0,
28,0.5201724137931033,0.5172413793103449,0.5005862068965516,0.5,0.336,0,
29,0.503389694041868,0.5032206119162641,0.5010016103059581,0.5048309178743962,0.518,0,
30,0.3302045454545454,0.3306818181818182,0.4944909090909091,0.4965909090909091,0.976,0,
31,0.35233333333333333,0.3583333333333333,0.5053000000000001,0.5,0.936,0,
32,0.54,0.5344827586206897,0.504,0.5,0.28,0,
34,0.45907051282051287,0.4599358974358974,0.5035608974358975,0.5,0.732,0,
35,0.5178260869565218,0.5217391304347826,0.4969130434782609,0.5,0.412,0,
37,0.6502562111801242,0.6513975155279503,0.507972049689441,0.5069875776397516,0.016,1,*
38,0.6133333333333333,0.6079545454545454,0.4976590909090909,0.4810606060606061,0.114,0,
40,0.5206871345029239,0.5146198830409356,0.5105029239766081,0.513157894736842,0.42,0,
41,0.6372437888198759,0.6374223602484472,0.5012701863354037,0.5007763975155279,0.034,1,*
42,0.42077294685990346,0.41485507246376807,0.5013405797101449,0.5048309178743962,0.844,0,
43,0.548888888888889,0.5462962962962963,0.4964074074074074,0.5,0.22,0,
