fpr,true_mean_tpr,true_std_tpr,perm_mean_tpr,perm_std_tpr
0.0,0.0,0.0,0.0,0.0
0.005025125628140704,0.07878941639519557,0.12664609046942216,0.05531105890725593,0.09064570211919361
0.010050251256281407,0.07878941639519557,0.12664609046942216,0.05531105890725593,0.09064570211919361
0.01507537688442211,0.07878941639519557,0.12664609046942216,0.05531105890725593,0.09064570211919361
0.020100502512562814,0.07878941639519557,0.12664609046942216,0.05531105890725593,0.09064570211919361
0.02512562814070352,0.07878941639519557,0.12664609046942216,0.05531105890725593,0.09064570211919361
0.03015075376884422,0.07878941639519557,0.12664609046942216,0.05531105890725593,0.09064570211919361
0.035175879396984924,0.08339178708485065,0.12616814554662573,0.05950761063139421,0.09169604228272604
0.04020100502512563,0.08892159477715822,0.12615658158759374,0.06542780293908679,0.0936045946505871
0.04522613065326633,0.09419704861579131,0.1258938939340788,0.07089846047699921,0.0952065175286457
0.05025125628140704,0.10718745115306864,0.13682547753922727,0.08213529759821009,0.099395017006666
0.05527638190954774,0.10980649877211629,0.1368927628102204,0.08535553569344793,0.1005326763222393
0.06030150753768844,0.11840892932767186,0.13750308076268686,0.09221143847122536,0.10276055622414676
0.06532663316582915,0.11840892932767186,0.13750308076268686,0.09221143847122536,0.10276055622414676
0.07035175879396985,0.12256230576445339,0.13708530856262052,0.09660230692588709,0.1036486382884313
0.07537688442211056,0.12526297466077438,0.13743980027323108,0.09876535040414815,0.10415789788098612
0.08040201005025126,0.1312815484782613,0.1371065957578121,0.10455966717433428,0.10643750853417225
0.08542713567839195,0.13868102400273685,0.1434449313048684,0.10832518290860012,0.10840928771846357
0.09045226130653267,0.14279530180926991,0.1430283929154835,0.11204730448669996,0.10940406329774552
0.09547738693467336,0.15063343011614813,0.15048856036542255,0.11874604787294318,0.11283462974525892
0.10050251256281408,0.15581085165294442,0.149668782710457,0.12696497373874432,0.11519504455084452
0.10552763819095477,0.1620905565425632,0.14903751761674452,0.13302587161321947,0.11661755702314627
0.11055276381909548,0.1648727471780147,0.14973998412462378,0.13533408649616255,0.11690884756058334
0.11557788944723618,0.17024653848081428,0.1490893371351952,0.14247827952384642,0.11846904958604124
0.12060301507537688,0.17635903848081444,0.15201716724110995,0.14541265452384639,0.119525463582736
0.12562814070351758,0.180972237781514,0.15389495244831428,0.15045024193643375,0.122107896460055
0.1306532663316583,0.18589247731452527,0.15369860149721246,0.15453535451407324,0.12292524048411775
0.135678391959799,0.18643414398119196,0.15337200550041447,0.15562702118073998,0.12303880932069654
0.1407035175879397,0.19448364167778062,0.15834488859185913,0.16310343116523182,0.12434997459043722
0.1457286432160804,0.19768127963764667,0.1589263785500202,0.16525570959332564,0.12462831605076166
0.15075376884422112,0.20225656372855594,0.15740553941525137,0.17284603697427867,0.12636725025356302
0.15577889447236182,0.20702551081407947,0.15725787307957245,0.17741000018498132,0.12805877685313952
0.16080402010050251,0.2100315624013811,0.15637483936898008,0.18193686526434616,0.1293820682758692
0.1658291457286432,0.2100315624013811,0.15637483936898008,0.18193686526434616,0.1293820682758692
0.1708542713567839,0.21721535985895543,0.1593101248518475,0.19140392762780858,0.1316593769012115
0.17587939698492464,0.22728278088554532,0.1598577594746199,0.19849110477336185,0.13255653648705218
0.18090452261306533,0.23366473113638153,0.16387915798155264,0.20235577520257042,0.1333402317350648
0.18592964824120603,0.23946168880833907,0.16762574663456628,0.20898275932955476,0.13513902195370162
0.19095477386934673,0.23946168880833907,0.16762574663456628,0.20898275932955476,0.13513902195370162
0.19597989949748745,0.2413095148952955,0.167146925663835,0.21127404277437106,0.1353850756092587
0.20100502512562815,0.24764544563122612,0.163999531085039,0.22098649136744605,0.13710350282228898
0.20603015075376885,0.24764544563122612,0.163999531085039,0.22098649136744605,0.13710350282228898
0.21105527638190955,0.25495183316929443,0.1632320214344625,0.22883942650701924,0.138370519645003
0.21608040201005024,0.25833289504220386,0.16545879104454458,0.23106235710902617,0.1385477146821382
0.22110552763819097,0.2646710485101127,0.1670620581954209,0.23502831782906322,0.13927105818956367
0.22613065326633167,0.267812654790306,0.16688603778401326,0.23983050180651838,0.1398215866295239
0.23115577889447236,0.2753147658284229,0.17017282443380885,0.24864022911624517,0.14132304617230548
0.23618090452261306,0.2777783074950896,0.17109976211001246,0.25149022911624563,0.14194259272330056
0.24120603015075376,0.27887830749508963,0.17062475294520765,0.2527002291162462,0.14214650602301565
0.24623115577889448,0.2826853796534544,0.17108536591772852,0.2558537252848286,0.14245033708902835
0.25125628140703515,0.2968147654397689,0.17280829501067513,0.27224135391525595,0.14605190188981831
0.2562814070351759,0.2968147654397689,0.17280829501067513,0.27224135391525595,0.14605190188981831
0.2613065326633166,0.302254256755619,0.17526087161308615,0.2760229238197879,0.14640492793651408
0.2663316582914573,0.30513620120006385,0.17443290732406205,0.27918314207375594,0.14728543390903243
0.271356783919598,0.3075130824709669,0.17329482085739253,0.28243553198456967,0.14750823656972345
0.2763819095477387,0.3177713468159773,0.17750216449447623,0.2923173709510007,0.1495220106171922
0.2814070351758794,0.32267187771372313,0.17667040478585214,0.29841958059270696,0.15013779828204174
0.2864321608040201,0.32548124226221825,0.17795488047415672,0.3005252453084257,0.15036676722969028
0.2914572864321608,0.32548124226221825,0.17795488047415672,0.3005252453084257,0.15036676722969028
0.2964824120603015,0.32917515251862833,0.1797983381962525,0.30385216838534895,0.1508722352634947
0.30150753768844224,0.334533107064083,0.1759190927097578,0.31232297466240544,0.1518576640791645
0.3065326633165829,0.3403360674390543,0.18040721611900254,0.31631561685817233,0.15219998803854168
0.31155778894472363,0.3480245000084836,0.18021695168400906,0.3241039276211357,0.15258568236522205
0.3165829145728643,0.35094612699261085,0.179537900554426,0.3272562093671669,0.15307913348785573
0.32160804020100503,0.3585674788090719,0.1848018395801946,0.3347971082961368,0.15395260970962474
0.32663316582914576,0.3585674788090719,0.1848018395801946,0.3347971082961368,0.15395260970962474
0.3316582914572864,0.3585674788090719,0.1848018395801946,0.3347971082961368,0.15395260970962474
0.33668341708542715,0.3731956231461146,0.19445810290610763,0.35269362166350665,0.15830999434927395
0.3417085427135678,0.3731956231461146,0.19445810290610763,0.35269362166350665,0.15830999434927395
0.34673366834170855,0.3786014679000197,0.194250118982813,0.3584697182573044,0.15855586656666532
0.35175879396984927,0.3888394066168981,0.19330548547144616,0.36970620286267586,0.15906696555378463
0.35678391959798994,0.3902456566168984,0.19454290831719492,0.3712947445293423,0.15931634902665917
0.36180904522613067,0.3944106022690725,0.19528634659688654,0.3746086742952286,0.1594775023632041
0.36683417085427134,0.403175565893411,0.1949914646874894,0.3821152715174502,0.16059612784388697
0.37185929648241206,0.40609223256007787,0.19435506257395596,0.3850101127872912,0.16081516627353007
0.3768844221105528,0.4113326171754627,0.19505793585320763,0.389860637262816,0.161576852102384
0.38190954773869346,0.4142664454002392,0.1954462575571646,0.39286343100483395,0.1616339052538965
0.3869346733668342,0.41797844671414275,0.1941246869004265,0.39763973893603355,0.16236880276700277
0.3919597989949749,0.4256281368740232,0.19632143157743132,0.40608511074417686,0.16270131774561
0.3969849246231156,0.42793896463322073,0.19713294650711996,0.4081205413461828,0.16266851538776878
0.4020100502512563,0.4367505853042165,0.19140547599043758,0.4177034444847119,0.16268664184519793
0.40703517587939697,0.4367505853042165,0.19140547599043758,0.4177034444847119,0.16268664184519793
0.4120603015075377,0.4407316534259096,0.19479739959132836,0.42369046498735696,0.16265600860601975
0.4170854271356784,0.4471033681974085,0.1964829328324962,0.4306069990838485,0.1627679738133357
