predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01
Intercept,55.034979742882015,1.6790279350756903,32.77788212642278,1.2168244876894293e-235,51.744145461097006,58.325814024667025,True,True
group[T.Risk of Depression],-5.080645718572001,2.8003692664487136,-1.8142770596161477,0.06963508153201492,-10.56926862422433,0.4079771870803288,False,False
subject_id Var,0.12942949955367472,0.04324647532930954,2.992833486847335,0.0027640050753086997,0.04466796544992806,0.21419103365742137,True,True
