feature_name,mean_abs_shap_value
N1_mean_occipitoparietal_lateral_trimmean,0.0016660969455988017
P1_mean_occipitoparietal_lateral_trimmean,0.0013578530345425863
P3a_mean_frontocentral_midline_trimmean,0.0009336904327667688
P3b_mean_centroparietal_midline_trimmean,0.004707367323199815
PE_alpha_mean_central_left_trimmean,0.003922893104132409
PE_alpha_mean_central_mid_trimmean,0.00639753676281709
PE_alpha_mean_central_right_trimmean,0.005599493050048875
PE_alpha_mean_frontal_left_trimmean,0.0007866987961945146
PE_alpha_mean_frontal_mid_trimmean,0.0007506336931297875
PE_alpha_mean_frontal_right_trimmean,0.0007950057258634545
PE_alpha_mean_posterior_left_trimmean,0.004646053350482368
PE_alpha_mean_posterior_mid_trimmean,0.003906498315170986
PE_alpha_mean_posterior_right_trimmean,0.003902001857053912
PE_beta_mean_central_left_trimmean,0.0007961945425557842
PE_beta_mean_central_mid_trimmean,0.0015612088265859235
PE_beta_mean_central_right_trimmean,0.0008501598490255608
PE_beta_mean_frontal_left_trimmean,0.005208747632156247
PE_beta_mean_frontal_mid_trimmean,0.0014607664832853636
PE_beta_mean_frontal_right_trimmean,0.0037500182952549836
PE_beta_mean_posterior_left_trimmean,0.0016424658899714972
PE_beta_mean_posterior_mid_trimmean,0.0023440102831849565
PE_beta_mean_posterior_right_trimmean,0.0018353319580044962
PE_gamma_mean_central_left_trimmean,0.0008077537271104448
PE_gamma_mean_central_mid_trimmean,0.0019792616215739394
PE_gamma_mean_central_right_trimmean,0.0008221571900358522
PE_gamma_mean_frontal_left_trimmean,0.004856454878940588
PE_gamma_mean_frontal_mid_trimmean,0.0012844341661137587
PE_gamma_mean_frontal_right_trimmean,0.00493908016283854
PE_gamma_mean_posterior_left_trimmean,0.001864102201661461
PE_gamma_mean_posterior_mid_trimmean,0.0015529174292707288
PE_gamma_mean_posterior_right_trimmean,0.0016753415206289485
PE_theta_mean_central_left_trimmean,0.0007904822034769958
PE_theta_mean_central_mid_trimmean,0.0007919682839763094
PE_theta_mean_central_right_trimmean,0.002423797364367932
PE_theta_mean_frontal_left_trimmean,0.0007636293097527747
PE_theta_mean_frontal_mid_trimmean,0.000830807181352676
PE_theta_mean_frontal_right_trimmean,0.0006826984957463183
PE_theta_mean_posterior_left_trimmean,0.0010703177496898882
PE_theta_mean_posterior_mid_trimmean,0.0007755871823826002
PE_theta_mean_posterior_right_trimmean,0.0010927904294311488
kolmogorov_complexity_mean_central_left_trimmean,0.0013803599622940344
kolmogorov_complexity_mean_central_mid_trimmean,0.003035763842074928
kolmogorov_complexity_mean_central_right_trimmean,0.0011406094275490984
kolmogorov_complexity_mean_frontal_left_trimmean,0.0016740004127344611
kolmogorov_complexity_mean_frontal_mid_trimmean,0.000989725991808195
kolmogorov_complexity_mean_frontal_right_trimmean,0.0021227475734275515
kolmogorov_complexity_mean_posterior_left_trimmean,0.0009510010944433902
kolmogorov_complexity_mean_posterior_mid_trimmean,0.0016252061357663985
kolmogorov_complexity_mean_posterior_right_trimmean,0.001524959473463518
