subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
5,0.6933,0.6950000000000001,0.49886,0.5,0.046,1,*
6,0.458175,0.47375,0.5024649999999999,0.5075000000000001,0.628,0,
8,0.6166666666666667,0.6222222222222222,0.4993444444444445,0.5069444444444444,0.238,0,
10,0.8640000000000001,0.8833333333333332,0.50365,0.5,0.014,1,*
12,0.8758888888888889,0.8777777777777779,0.5144222222222222,0.5222222222222223,0.002,1,**
14,0.24966666666666662,0.2583333333333333,0.4969,0.5,0.862,0,
15,0.9134500000000001,0.9175,0.5180666666666666,0.5277777777777778,0.0,1,***
19,0.8722222222222222,0.8777777777777779,0.5011111111111111,0.5,0.006,1,**
22,0.5414444444444445,0.5444444444444445,0.49604444444444445,0.5055555555555555,0.432,0,
23,0.509,0.5,0.49920000000000003,0.5,0.024,1,*
24,0.9081666666666667,0.9249999999999999,0.49783333333333335,0.5000000000000001,0.004,1,**
25,0.60635,0.6100000000000001,0.503675,0.5025000000000001,0.23,0,
28,0.6506000000000001,0.655,0.49611111111111106,0.5,0.186,0,
29,0.5961500000000001,0.5925,0.501935,0.5,0.232,0,
30,0.92652,0.93,0.50152,0.508,0.0,1,***
31,0.48591666666666655,0.4916666666666666,0.4968888888888888,0.5055555555555555,0.546,0,
32,0.7986000000000001,0.80375,0.49009499999999995,0.4925,0.006,1,**
35,0.5071666666666667,0.5,0.5039333333333333,0.5000000000000001,0.492,0,
37,0.669,0.67,0.49801999999999996,0.5,0.074,0,
38,0.41458333333333336,0.425,0.4914583333333333,0.4958333333333334,0.732,0,
40,0.661888888888889,0.6666666666666667,0.4832222222222223,0.4888888888888889,0.162,0,
41,0.33661111111111114,0.3277777777777778,0.5035,0.5194444444444444,0.848,0,
42,0.5646944444444445,0.5819444444444444,0.49188888888888893,0.5,0.344,0,
