feature,true_rank,true_mean,true_std,perm_mean_same_feature,perm_std_same_feature,perm_mean_same_rank,perm_std_same_rank
psd_relative_theta_mean_posterior_right_trimmean,1,0.00353854673339193,0.0006426851655520478,0.0018485150825475623,0.0004864573405364388,0.003631390406731965,0.0004087084711852004
psd_relative_gamma_mean_posterior_right_trimmean,2,0.003345031543031578,0.0007076237970972148,0.0016782820080733438,0.0004490305039180577,0.0033019148465457987,0.00025835374238802514
slowwaves_Density_mean_frontal_left_trimmean,3,0.003306963140153504,0.0006921878451071073,0.0015754068430586076,0.0004335571643956973,0.0031395051809556583,0.00020025375454821187
wsmi_alpha_mean_central_mid_trimmean,4,0.003074534417411355,0.0005577028128494977,0.002036444585827971,0.0005374182532814731,0.0030296585707255846,0.0001743311737794639
PE_alpha_mean_central_left_trimmean,5,0.003073947804665051,0.0007125378353774308,0.0017565715789948874,0.0004673578113234494,0.0029436732533154623,0.00015582975811866506
PE_gamma_mean_posterior_right_trimmean,6,0.0030142432800051126,0.0005764330133997462,0.0016085347784807508,0.0004338520493240622,0.00286936175916985,0.00013706633929547375
psd_relative_beta_mean_posterior_right_trimmean,7,0.0029700988832905206,0.0006388852783978772,0.0017794111061647342,0.0004714492074401239,0.0028071805313314856,0.00012735081644864654
slowwaves_Density_mean_frontal_right_trimmean,8,0.002926422307559569,0.0006393522261007078,0.0015927880945991169,0.0004233473797082442,0.002754321643071965,0.00011637979587148789
psd_relative_gamma_mean_frontal_left_trimmean,9,0.0029202805499481026,0.0006847221632449911,0.0017696343848792944,0.0004654009086830628,0.0027104244540963746,0.00010697336596419633
psd_relative_gamma_mean_central_left_trimmean,10,0.0029202772500815355,0.0006852287762303301,0.0017662226449487433,0.0004883606011739536,0.002671687645154256,0.00010256836869738329
psd_relative_alpha_mean_central_right_trimmean,11,0.00276593323757508,0.0005203594454286687,0.0016343873019331245,0.0004598078746961597,0.0026354537634110746,9.80242220403618e-05
PE_gamma_mean_frontal_left_trimmean,12,0.0027229825749122104,0.0006596075280169098,0.0016246240518727566,0.0004519906525411513,0.0025991307040689423,9.361099122794421e-05
PE_alpha_mean_posterior_right_trimmean,13,0.002711969841094417,0.0005717526059659608,0.0017702960781497675,0.0005017293624254111,0.00256698600510929,8.946197664816607e-05
PE_beta_mean_posterior_right_trimmean,14,0.0027048403345088694,0.0006759917994444475,0.001607170998530136,0.00041617674408258893,0.0025373804473514234,8.488734095833259e-05
slowwaves_PTP_mean_frontal_right_trimmean,15,0.002669831724218767,0.0006018191315999526,0.0018003945208449061,0.0004984548870069368,0.002510635969976023,8.285827916005756e-05
PE_beta_mean_frontal_left_trimmean,16,0.002647429015429365,0.0005934862105684388,0.0016133228546104511,0.000464796773120665,0.002485140402702479,7.95949508369353e-05
PE_alpha_mean_central_right_trimmean,17,0.002597831412125856,0.000520723802772848,0.0017355585324810813,0.0004749004794923247,0.0024603074726538385,7.724934966433951e-05
psd_relative_gamma_mean_posterior_mid_trimmean,18,0.0025769387090561007,0.0004817370269360759,0.0016712137216598403,0.00044925202475840374,0.002438326929983079,7.614910912850448e-05
psd_relative_theta_mean_central_right_trimmean,19,0.0025399411698671863,0.0005131443148444696,0.0018617086272138992,0.0004951820539867873,0.0024166519279441275,7.24794430267294e-05
slowwaves_Slope_mean_central_right_trimmean,20,0.0025225163526634404,0.0004788323774402159,0.0015895652884827477,0.0004633048262607929,0.002396780716345936,6.980985535630007e-05
