subject,auc,label_std,label_mean
03,0.5833333333333334,12.693080229569405,51.65714285714286
04,0.6643333333333332,30.743773480871493,63.01960784313726
05,0.46333333333333326,41.93007964394259,46.89473684210526
06,0.2899999999999999,29.83547417891191,53.089285714285715
07,0.7666666666666666,22.751728044969635,17.8125
08,0.6963333333333332,32.79123825235102,44.8
10,0.65,19.493398868462073,46.91489361702128
12,0.38888888888888895,30.38247230980247,38.193548387096776
14,0.5,9.824839567518268,71.71428571428571
17,0.4833333333333333,13.608575727581975,76.88
18,0.6,20.939676064114114,62.21818181818182
19,0.7,10.974984847263382,55.68421052631579
20,0.5,8.608965426477544,88.4
21,0.5,17.339742404853272,50.6
22,0.4074999999999999,28.65468389445099,57.54545454545455
24,0.7666666666666667,14.745055668483138,61.6
25,0.5875,23.145526417301422,46.372093023255815
26,0.635,14.240101397282187,37.65853658536585
27,0.7633333333333334,30.353091192291046,47.391304347826086
28,0.5359999999999999,28.159754343848284,58.705882352941174
29,0.44800000000000006,25.67219571156821,64.86
30,0.4955555555555556,27.771090174448535,40.285714285714285
31,0.8066666666666666,19.185399277954716,45.72727272727273
32,0.4833333333333334,32.267133070479346,53.91379310344828
33,0.4333333333333333,26.502156246507298,81.08333333333333
34,0.44749999999999995,30.747557809783352,57.38095238095238
35,0.39999999999999997,27.58794019937778,38.638888888888886
36,0.65,27.116512739618543,67.6
37,0.625,20.337363997928456,48.41379310344828
38,0.6555555555555557,16.558366078194048,79.11111111111111
39,0.3138888888888889,28.230446827473653,77.37931034482759
40,0.3416666666666667,22.45045121153931,30.63157894736842
41,0.4541666666666667,21.773214610937153,56.92307692307692
42,0.7566666666666666,14.170301192897627,51.15
43,0.618,25.82379987817461,61.148936170212764
