Group,Inclusion_Exclusion,N,Mean_Raw,SD_Raw,SE_Raw,Mean_Normalized,SD_Normalized,SE_Normalized
Controls,exclusion,30.0,7.976666666666666,1.9297459781613446,0.35232180083128006,-0.4166666666666668,0.7706170090989709,0.14069477302689007
Controls,inclusion,27.0,8.233333333333333,1.6375403694377924,0.3151447910345962,-0.3148148148148149,0.7166716358404549,0.13792352062435204
Risk of Depression,exclusion,11.0,5.618181818181818,2.32026644238035,0.6995866548207634,-0.16363636363636364,1.663293556334977,0.5015018765980892
Risk of Depression,inclusion,12.0,6.016666666666666,1.4825244645127407,0.42796794933331833,-0.4666666666666665,2.0838484211727692,0.6015552234572376
