subject,auc,label_std,label_mean
03,0.6071428571428572,12.020437142255231,61.90909090909091
05,0.6857707509881422,21.838410235549695,78.35555555555555
06,0.41991341991341985,25.644105658781704,58.372093023255815
08,0.6095238095238096,12.53468095329854,81.24137931034483
10,0.8181818181818181,8.513925540229673,79.61111111111111
12,0.6770833333333334,24.11329468140255,60.05882352941177
14,0.5353535353535354,18.644245619945103,76.65
15,0.9468599033816425,15.505332069344563,76.1875
19,0.27218934911242604,9.19130023446084,61.0
22,0.5487179487179488,11.213181963004507,80.42857142857143
23,0.6000000000000001,7.713035011648079,86.9090909090909
24,0.8839285714285715,9.01974119502863,73.08695652173913
25,0.5693581780538303,22.08952570512501,72.77272727272727
28,0.6363636363636365,14.643358801492477,78.19354838709677
29,0.49374999999999997,26.478041482728646,68.27272727272727
30,0.8693181818181818,30.269202792296323,65.32608695652173
31,0.48461538461538467,23.341705748996308,44.09090909090909
32,0.7913832199546486,20.330886545726226,74.14285714285714
35,0.5909090909090909,12.043892060641335,75.65217391304348
37,0.5952380952380953,34.884484699179275,55.6
38,0.4542936288088643,20.12247351237033,55.71052631578947
40,0.5636363636363636,12.238401102205366,76.53846153846153
41,0.5390625,19.6448045745992,66.21875
42,0.6372549019607843,12.849450353390079,71.41379310344827
