feature,true_rank,true_mean,true_std,perm_mean_same_feature,perm_std_same_feature,perm_mean_same_rank,perm_std_same_rank
psd_relative_delta_mean_central_mid_trimmean,1,0.013740550613987566,0.0019650774314195854,0.0016371787536791234,0.0009803966320821064,0.00793486132911971,0.0020280004244415586
psd_relative_alpha_mean_posterior_right_trimmean,2,0.008196123911094415,0.0012911854557326045,0.0016254438044591127,0.0010316961930294816,0.0063197502021654,0.0011420424779921292
kolmogorov_complexity_mean_frontal_left_trimmean,3,0.007640100489047777,0.0011882229505850975,0.0016598459618675106,0.00091117535755647,0.005561968896415443,0.0008806814532161534
psd_relative_delta_mean_frontal_right_trimmean,4,0.006466082578669068,0.0012728360709440194,0.0015543397773341821,0.0008164804893355491,0.005044669075976357,0.0006929428343485948
psd_relative_delta_mean_posterior_left_trimmean,5,0.00645006030992352,0.0013016482176645007,0.0016413049414152107,0.0009733494049652697,0.004693584957729734,0.000615767981319747
kolmogorov_complexity_mean_posterior_mid_trimmean,6,0.005812418351181601,0.0012215776383872976,0.0018210070291457868,0.0011100476119415969,0.0044101743679601695,0.0005371976200268509
kolmogorov_complexity_mean_frontal_mid_trimmean,7,0.005377638068725052,0.000965405985602428,0.0017921110845644493,0.0010365488352156822,0.004185897661306812,0.00047744295468296806
psd_relative_alpha_mean_central_mid_trimmean,8,0.005315084344969679,0.000992090286223251,0.0016411735007416759,0.0009045550301831983,0.003993639479303138,0.0004376635550139572
psd_relative_gamma_mean_central_right_trimmean,9,0.005012706682869583,0.0008203344135673778,0.0017160747165421923,0.0010781186093018515,0.0038398148749294067,0.00040170474415328464
wsmi_theta_mean_central_mid_trimmean,10,0.00490265194387996,0.0008233892494564546,0.001994128064821338,0.0013729960964887471,0.003682785881263805,0.00037127242618027474
wsmi_beta_mean_posterior_mid_trimmean,11,0.00454197193474369,0.001062077576510222,0.0019098151834420541,0.001388771924520109,0.003556823005594828,0.0003460086424535013
PE_theta_mean_frontal_right_trimmean,12,0.004523452212132612,0.0009900655007323807,0.001627206371189219,0.0009494218166970598,0.00343200461968601,0.0003118890677458988
kolmogorov_complexity_mean_posterior_right_trimmean,13,0.004048986535401093,0.0008479695083090005,0.0017760785581330094,0.0011470798544895365,0.0033327331030652764,0.0002932488006621229
kolmogorov_complexity_mean_frontal_right_trimmean,14,0.003961620459333724,0.0008138674707183715,0.0017607249456326594,0.0011747194109868685,0.003236818941411256,0.00027873090348335186
slowwaves_PTP_mean_frontal_left_trimmean,15,0.0038851170219091815,0.0011070779324341825,0.0018806732324711378,0.001299319989330462,0.003150368540191327,0.00026081933499701924
psd_relative_delta_mean_posterior_right_trimmean,16,0.0037322146927521067,0.0005944707830535263,0.0016216923338501419,0.0008491748480339042,0.0030690502720397703,0.00024983949013063564
psd_relative_gamma_mean_frontal_left_trimmean,17,0.0037175747826768187,0.0005916956470424426,0.001548889677303029,0.0008367113269419323,0.002990372197073083,0.00023893994284146142
psd_relative_alpha_mean_frontal_mid_trimmean,18,0.0035511376614446753,0.0006146938320415856,0.001588102710001226,0.0009218385625024207,0.0029199304536198963,0.0002279577264695498
PE_theta_mean_frontal_mid_trimmean,19,0.0034954595457803816,0.0007828760975628048,0.001693005518959441,0.0009455332838691027,0.0028536621294955634,0.0002149279194830996
P3a_mean_frontocentral_midline_trimmean,20,0.0034254372585226776,0.0006586916240768791,0.002006510828359975,0.0014993067525661155,0.0027935255629196708,0.00019865078436299678
