subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
2,0.20207344140587136,0.2363636363636363,-0.014319489704078422,-0.0373978796003382,0.176,0,
3,0.37929796874588945,0.3363636363636363,0.01972839731586537,0.0454545454545454,0.042,1,*
4,0.02424485563936889,0.0344827586206896,0.0028437553040198205,0.0,0.46,0,
5,0.0024017908302170214,-0.0065905103022089,-0.005752505643995734,-0.0065905103022089,0.456,0,
6,0.10996794778292433,0.119834254064541,0.001060537405019796,0.0017391304347826,0.25,0,
8,0.023858662544061417,0.0216385633707315,-0.005800012277551458,-0.011816461905206799,0.408,0,
10,0.06743122586602453,0.0690065559342354,-0.0067765659923385915,-0.01928791874526145,0.452,0,
12,0.10916946517993549,0.1009346327169641,0.007697366309920638,0.0175438596491228,0.296,0,
19,-0.4428064858221065,-0.5238095238095238,0.020755343933722865,0.0476190476190476,0.924,0,
21,0.06438494164234136,0.0960768922830522,0.0024663849893222637,0.0243975018237133,0.392,0,
22,-0.0022102453113301045,0.0120124995026074,0.0002643058197107102,0.0120124995026074,0.508,0,
24,0.25598923139995733,0.26085722342540796,-0.007156120661026396,-0.008695652173913,0.036,1,*
25,0.49929522525545855,0.507627686677355,0.004163925974537905,0.0081325006079044,0.0,1,***
26,0.032061653923926806,0.0212094920991925,-0.004653512072343687,0.0,0.422,0,
28,-0.12208392407957781,-0.1690308509457033,0.018996627212372576,0.0285714285714285,0.696,0,
29,-0.2940738072547231,-0.3051307192018822,-0.011645726858758695,-0.0198522285326885,0.958,0,
30,0.18667025803682613,0.1883116883116883,-0.005039618183217664,-0.0067151913668781,0.212,0,
31,0.11523013539535495,0.09557457662672025,-0.028577380754195084,0.0,0.334,0,
32,-0.06271745303646115,-0.0597614304667196,-0.0044210632897780195,-0.01008712554448,0.642,0,
34,0.08515648476166966,0.0949272899463608,-0.014140935027663433,-0.0127054774087298,0.272,0,
35,0.29060370660039503,0.290492760776346,-0.002335210082228632,-0.014112286821008749,0.022,1,*
36,-0.013865579786481237,-0.0087567822915455,0.016178761908982407,0.0281160778557766,0.604,0,
37,-0.13484987254440822,-0.1530931089239486,-0.012443954320683789,0.0,0.684,0,
38,-0.16869750215684015,-0.1825741858350553,-0.0034340901751261192,0.0,0.776,0,
40,0.038899430941570154,0.0426014322842305,-0.002502086489374282,0.0006867806141044003,0.402,0,
42,0.02030904912461518,0.0316069770620507,0.0019142407846843756,0.0228754505435838,0.502,0,
43,0.13958494760864865,0.1459892906184459,-0.004557859862522419,-0.0049019607843137,0.168,0,
