subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
3,0.5342083333333334,0.525,0.49595,0.4958333333333334,0.378,0,
4,0.466,0.4666666666666666,0.5045,0.5,0.56,0,
5,0.4519,0.45499999999999996,0.5046,0.51,0.648,0,
6,0.62166,0.6200000000000001,0.502788,0.504,0.176,0,
8,0.6122750000000001,0.61625,0.5065,0.52,0.21,0,
9,0.55025,0.5541666666666667,0.49877777777777776,0.5111111111111111,0.39,0,
10,0.165,0.14166666666666666,0.5053666666666666,0.5166666666666666,0.976,0,
12,0.7434444444444445,0.7444444444444445,0.48875555555555555,0.4888888888888889,0.064,0,
18,0.5307000000000001,0.535,0.49866,0.51,0.408,0,
22,0.6590599999999999,0.6586666666666666,0.497716,0.498,0.07,0,
24,0.9621999999999999,0.9649999999999999,0.4991999999999999,0.5166666666666666,0.0,1,***
25,0.4099999999999999,0.4166666666666666,0.4999,0.5,0.65,0,
26,0.5489999999999999,0.5666666666666667,0.4974333333333334,0.5,0.446,0,
27,0.45399999999999996,0.4666666666666667,0.501,0.5111111111111111,0.64,0,
28,0.4763333333333333,0.4833333333333333,0.4935333333333333,0.5,0.534,0,
29,0.3194444444444444,0.3111111111111111,0.5179555555555555,0.5166666666666668,0.9,0,
30,0.6858333333333333,0.6833333333333333,0.47879999999999995,0.4833333333333334,0.126,0,
31,0.3981666666666667,0.4,0.4984,0.5,0.744,0,
32,0.5244833333333333,0.5275000000000001,0.4920199999999999,0.495,0.416,0,
34,0.6537000000000001,0.658,0.49706800000000007,0.5,0.076,0,
37,0.9717999999999998,0.975,0.5061444444444444,0.5222222222222223,0.0,1,***
38,0.5723333333333334,0.6,0.4903,0.5,0.34,0,
39,0.9158333333333333,0.9166666666666669,0.5044833333333334,0.5125,0.0,1,***
40,0.54575,0.5525,0.5091277777777778,0.5111111111111111,0.418,0,
41,0.35899999999999993,0.3666666666666666,0.4954,0.5,0.704,0,
42,0.34916666666666674,0.35,0.4936666666666667,0.5,0.774,0,
43,0.48473333333333335,0.48333333333333334,0.5045916666666667,0.5041666666666667,0.574,0,
