metric,type,value
auc,true,0.5539855967078189
auc,true,0.5532201646090535
auc,true,0.5546851851851852
auc,true,0.5350329218106996
auc,true,0.5574465020576133
auc,true,0.5392510288065844
auc,true,0.5601131687242799
auc,true,0.5190843621399177
auc,true,0.5224465020576132
auc,true,0.5625534979423868
auc,true,0.5476995884773663
auc,true,0.572619341563786
auc,true,0.5628621399176955
auc,true,0.5397798353909465
auc,true,0.5555884773662553
auc,true,0.5618251028806585
auc,true,0.5560349794238684
auc,true,0.5473991769547325
auc,true,0.5332839506172841
auc,true,0.530985596707819
auc,true,0.5663353909465021
auc,true,0.5778477366255144
auc,true,0.5528518518518519
auc,true,0.5546172839506173
auc,true,0.5612119341563786
auc,true,0.561477366255144
auc,true,0.5646975308641976
auc,true,0.5582860082304526
auc,true,0.5726296296296296
auc,true,0.5523724279835391
auc,true,0.5728600823045268
auc,true,0.5490596707818929
auc,true,0.5117222222222223
auc,true,0.5351069958847737
auc,true,0.566261316872428
auc,true,0.5577674897119341
auc,true,0.5494382716049383
auc,true,0.5829176954732511
auc,true,0.5894156378600823
auc,true,0.5592037037037036
auc,true,0.5526893004115225
auc,true,0.567156378600823
auc,true,0.5714814814814816
auc,true,0.5651481481481481
auc,true,0.5670555555555556
auc,true,0.555037037037037
auc,true,0.5482716049382717
auc,true,0.5526131687242798
auc,true,0.5758497942386831
auc,true,0.4993539094650205
auc,true,0.5347448559670782
auc,true,0.5725576131687242
auc,true,0.5897407407407408
auc,true,0.5629320987654322
auc,true,0.541395061728395
auc,true,0.523962962962963
auc,true,0.5799958847736625
auc,true,0.5587798353909464
auc,true,0.5751851851851852
auc,true,0.554761316872428
auc,true,0.5332736625514403
auc,true,0.5401502057613169
auc,true,0.5355267489711933
auc,true,0.5728724279835391
auc,true,0.5245781893004114
auc,true,0.5274012345679012
auc,true,0.5884465020576132
auc,true,0.5864218106995884
auc,true,0.5462572016460906
auc,true,0.5754711934156379
auc,true,0.5649506172839507
auc,true,0.5400679012345679
auc,true,0.545
auc,true,0.5496604938271606
auc,true,0.5698148148148148
auc,true,0.5763765432098766
auc,true,0.542462962962963
auc,true,0.5711316872427984
auc,true,0.5442942386831275
auc,true,0.5502901234567902
auc,true,0.5756399176954733
auc,true,0.5674732510288065
auc,true,0.5403045267489711
auc,true,0.540619341563786
auc,true,0.539761316872428
auc,true,0.5619732510288066
auc,true,0.5691893004115227
auc,true,0.5496028806584362
auc,true,0.5601172839506173
auc,true,0.5354814814814814
auc,true,0.5654259259259259
auc,true,0.5238271604938272
auc,true,0.538179012345679
auc,true,0.5314526748971193
auc,true,0.5626213991769548
auc,true,0.5441152263374485
auc,true,0.555448559670782
auc,true,0.5633312757201646
auc,true,0.5339526748971194
auc,true,0.5769958847736625
auc,permuted,0.5146289682539683
auc,permuted,0.5500714285714284
auc,permuted,0.5408214285714285
auc,permuted,0.4528333333333333
auc,permuted,0.5146825396825396
auc,permuted,0.4965694444444444
auc,permuted,0.4931607142857143
auc,permuted,0.4957738095238095
auc,permuted,0.5123650793650794
auc,permuted,0.5539861111111112
auc,permuted,0.5045515873015872
auc,permuted,0.4386785714285715
auc,permuted,0.5350515873015873
auc,permuted,0.4592996031746031
