Group,Inclusion_Exclusion,N,Mean_Raw,SD_Raw,SE_Raw,Mean_Normalized,SD_Normalized,SE_Normalized
Controls,exclusion,30.0,7.886666666666667,2.147770830472815,0.39212751073385493,-0.4233333333333332,1.3815741480053763,0.25223977524284186
Controls,inclusion,27.0,8.018518518518519,1.9517323738820493,0.3756110704823028,-0.43703703703703695,0.8709623979113555,0.1676167916293877
Risk of Depression,exclusion,11.0,5.218181818181818,2.494320822114983,0.7520660248842013,-0.22727272727272727,1.9575959282195643,0.5902373804574361
Risk of Depression,inclusion,12.0,5.758333333333334,2.0424843755197792,0.5896144520109746,-0.48333333333333334,2.6546129090640878,0.7663207388212033
