cluster_id,n_channels,channels,statistic,p_value,significant,marker_name,marker_type,correction_method,correction_alpha,analysis_timestamp,p_value_uncorrected,p_value_corrected,significant_uncorrected,significant_corrected,marker_p_value_uncorrected,marker_p_value_corrected,marker_rejected,correction_unit
1,22,"AF4, AF7, AF8, AFz, F1, F2, F3, F4, F5, F6, F7, F8, FC2, FC3, FC4, FC5, FC6, FT7, FT8, Fp2, Fz, T7",-74.1595933440282,0.003799240151969606,True,sleep/PE_gamma,sleep,fdr_bh,0.05,2026-08-13T22:11:59.380997,0.0009998000399920016,0.003799240151969606,True,True,0.0009998000399920016,0.003799240151969606,True,marker
2,4,"P3, P5, P7, PO3",-11.415516218040183,0.014797040591881624,True,sleep/PE_gamma,sleep,fdr_bh,0.05,2026-08-13T22:11:59.380997,0.014797040591881624,0.014797040591881624,True,True,0.0009998000399920016,0.003799240151969606,True,marker
3,1,TP8,-2.870850103253575,0.08078384323135374,False,sleep/PE_gamma,sleep,fdr_bh,0.05,2026-08-13T22:11:59.380997,0.08078384323135374,0.08078384323135374,False,False,0.0009998000399920016,0.003799240151969606,True,marker
