Group,Inclusion_Exclusion,N,Mean_Raw,SD_Raw,SE_Raw,Mean_Normalized,SD_Normalized,SE_Normalized
Controls High BDI,exclusion,210,49.01904761904762,29.13324641943497,2.010384998588603,-2.933333333333333,25.496060927269088,1.7593953544802687
Controls High BDI,inclusion,196,48.71938775510204,29.270232216062244,2.0907308725758744,-1.2149659863945574,19.54867174243365,1.3963336958881178
Controls Low BDI,exclusion,225,57.635555555555555,28.25759344497665,1.8838395629984432,-4.51111111111111,20.80723126741934,1.3871487511612892
Controls Low BDI,inclusion,213,54.140845070422536,29.296288534966283,2.0073486144008656,-3.8422535211267608,23.07272679900911,1.5809171907616166
Risk of Depression,exclusion,165,52.28484848484848,29.401925866200283,2.288936824315229,-8.23636363636364,20.596774623897133,1.6034567297836766
Risk of Depression,inclusion,180,60.15555555555556,27.9722173062919,2.0849259792754915,-3.688888888888887,23.622533403926326,1.7607196830646252
