predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01
Intercept,-1.7516166034171887,2.9921733327381084,-0.5853994433585509,0.5582791629656187,-7.616168571085065,4.112935364250688,False,False
group_bdi3[T.Controls High BDI],1.5777777777777835,4.0116598631958365,0.39329799424242995,0.6940993994877172,-6.284931072310936,9.440486627866504,False,False
group_bdi3[T.Risk of Depression],-3.3113690949891565,4.224737156454293,-0.7838047604761046,0.43315468011422587,-11.59170176578773,4.968963575809417,False,False
inclusion_exclusion[T.inclusion],0.6908080311100256,1.9537243901586234,0.3535852009576124,0.7236497667242323,-3.138421409318357,4.520037471538409,False,False
group_bdi3[T.Controls High BDI]:inclusion_exclusion[T.inclusion],0.8519010124677331,2.8236213898719797,0.30170511369669056,0.7628768696751282,-4.682295217658278,6.386097242593745,False,False
group_bdi3[T.Risk of Depression]:inclusion_exclusion[T.inclusion],3.442783286101342,2.959719842868578,1.1632125568900387,0.24474327310656452,-2.358161010249618,9.243727582452301,False,False
probe_number,-0.34493681346174027,0.13600703647502313,-2.536168880682036,0.011207267250531474,-0.611505706596811,-0.07836792032666945,True,False
subject_id Var,0.21635752231952823,0.058305537135515256,3.710754294513477,0.00020664259967115382,0.10208076943465566,0.3306342752044008,True,True
