cluster_id,cluster_type,n_electrodes,electrodes,cluster_stat,p_value
0,positive,8,"AF4,AF7,AF8,F4,F5,FC5,Fp1,Fp2",23.56982873294821,0.008198360327934412
1,positive,11,"CP1,CP2,CP3,CPz,P1,P2,P3,P4,PO3,POz,Pz",34.13968066293575,0.004399120175964807
