cluster_id,n_channels,channels,statistic,p_value,significant,marker_name,marker_type,correction_method,correction_alpha,analysis_timestamp,p_value_uncorrected,p_value_corrected,significant_uncorrected,significant_corrected,marker_p_value_uncorrected,marker_p_value_corrected,marker_rejected,correction_unit
1,1,O2,-2.5759667750117545,0.3745250949810038,False,sleep/slowwaves_Frequency,sleep,fdr_bh,0.05,2026-08-13T23:12:34.801990,0.3745250949810038,0.3745250949810038,False,False,0.2673465306938612,0.2821991157324091,False,marker
2,1,PO7,-3.031375881373755,0.2821991157324091,False,sleep/slowwaves_Frequency,sleep,fdr_bh,0.05,2026-08-13T23:12:34.801990,0.2673465306938612,0.2821991157324091,False,False,0.2673465306938612,0.2821991157324091,False,marker
