subject,auc,label_std,label_mean
03,0.2777777777777778,16.403173551605878,55.30769230769231
05,0.41666666666666663,33.11287240395463,70.06521739130434
06,0.5486111111111112,25.415405154137048,52.1875
08,0.41555555555555557,23.482610610990843,46.25581395348837
11,0.5214285714285715,14.696453823482553,66.70370370370371
12,0.46875,23.70888253611104,46.05555555555556
18,0.6804347826086957,20.287086815826175,69.34883720930233
21,0.33928571428571425,16.48845902580807,47.888888888888886
22,0.44666666666666666,16.711692681141177,70.11428571428571
25,0.503030303030303,19.354705251814487,50.73076923076923
26,0.3910256410256411,20.270504022676235,61.68
27,0.39560439560439564,17.895311264187754,51.370370370370374
28,0.607843137254902,17.784978030584885,57.21875
29,0.4247619047619048,23.89628354262977,51.108695652173914
30,0.6333333333333333,18.298691353841615,44.78947368421053
31,0.6565656565656566,17.221773244477774,49.2
32,0.35743801652892565,24.533404762895067,50.86363636363637
34,0.5555555555555555,28.085118435766308,66.96
35,0.8666666666666667,15.341565642516294,46.81818181818182
37,0.48409090909090907,18.011610657209385,49.857142857142854
38,0.5249999999999999,22.065630820170618,47.27777777777778
39,0.24242424242424246,18.587630295441105,64.5
42,0.5555555555555556,15.523198670689524,53.333333333333336
43,0.41148325358851673,22.598672527385318,60.0
