feature_name,mean_abs_shap_value
psd_relative_theta_mean_posterior_right_trimmean,0.0026902109500755843
slowwaves_Density_mean_central_left_trimmean,0.001394875100869657
slowwaves_Density_mean_central_mid_trimmean,0.004852435672775134
slowwaves_Density_mean_central_right_trimmean,0.0012217604608345154
slowwaves_Density_mean_frontal_left_trimmean,0.001296282421614248
slowwaves_Density_mean_frontal_mid_trimmean,0.0012518766977050696
slowwaves_Density_mean_frontal_right_trimmean,0.0017051679487422335
slowwaves_Density_mean_posterior_left_trimmean,0.001528543015644437
slowwaves_Density_mean_posterior_mid_trimmean,0.0031846194641689295
slowwaves_Density_mean_posterior_right_trimmean,0.0020348268832412557
slowwaves_Duration_mean_central_left_trimmean,0.0008657311301213854
slowwaves_Duration_mean_central_mid_trimmean,0.0016024760636383865
slowwaves_Duration_mean_central_right_trimmean,0.0017200096279532744
slowwaves_Duration_mean_frontal_left_trimmean,0.0012952825882585873
slowwaves_Duration_mean_frontal_mid_trimmean,0.001018306505159031
slowwaves_Duration_mean_frontal_right_trimmean,0.001167144251684846
slowwaves_Duration_mean_posterior_left_trimmean,0.0013322369754940624
slowwaves_Duration_mean_posterior_mid_trimmean,0.00125806475013127
slowwaves_Duration_mean_posterior_right_trimmean,0.0008876053045208933
slowwaves_Frequency_mean_central_left_trimmean,0.0009642368182317735
slowwaves_Frequency_mean_central_mid_trimmean,0.0014302466166556504
slowwaves_Frequency_mean_central_right_trimmean,0.002368813587447582
slowwaves_Frequency_mean_frontal_left_trimmean,0.0009620835348215825
slowwaves_Frequency_mean_frontal_mid_trimmean,0.0011310068860808055
slowwaves_Frequency_mean_frontal_right_trimmean,0.0015760437592442836
slowwaves_Frequency_mean_posterior_left_trimmean,0.001987793769985821
slowwaves_Frequency_mean_posterior_mid_trimmean,0.0013766061893851435
slowwaves_Frequency_mean_posterior_right_trimmean,0.0010910768079755925
slowwaves_PTP_mean_central_left_trimmean,0.0009962432222010088
slowwaves_PTP_mean_central_mid_trimmean,0.0008730519055074929
slowwaves_PTP_mean_central_right_trimmean,0.0018735000660732699
slowwaves_PTP_mean_frontal_left_trimmean,0.003964704113170316
slowwaves_PTP_mean_frontal_mid_trimmean,0.0011283301641180374
slowwaves_PTP_mean_frontal_right_trimmean,0.0012223247705013761
slowwaves_PTP_mean_posterior_left_trimmean,0.0016632776871091906
slowwaves_PTP_mean_posterior_mid_trimmean,0.0025781681298420404
slowwaves_PTP_mean_posterior_right_trimmean,0.0026395257268637877
slowwaves_Slope_mean_central_left_trimmean,0.001211417820243939
slowwaves_Slope_mean_central_mid_trimmean,0.006104771975290568
slowwaves_Slope_mean_central_right_trimmean,0.004105060218807294
slowwaves_Slope_mean_frontal_left_trimmean,0.0009470844958213616
slowwaves_Slope_mean_frontal_mid_trimmean,0.0009954567148747783
slowwaves_Slope_mean_frontal_right_trimmean,0.0018447316726610621
slowwaves_Slope_mean_posterior_left_trimmean,0.0016739857493338042
slowwaves_Slope_mean_posterior_mid_trimmean,0.0031249043602742214
slowwaves_Slope_mean_posterior_right_trimmean,0.002136440799798512
wsmi_alpha_mean_central_left_trimmean,0.0018016729892376792
wsmi_alpha_mean_central_mid_trimmean,0.009228319653566915
wsmi_alpha_mean_central_right_trimmean,0.0034458525511889913
wsmi_alpha_mean_frontal_left_trimmean,0.004537460175068174
wsmi_alpha_mean_frontal_mid_trimmean,0.002952996032971404
wsmi_alpha_mean_frontal_right_trimmean,0.001172852515979657
wsmi_alpha_mean_posterior_left_trimmean,0.0019642484120096244
wsmi_alpha_mean_posterior_mid_trimmean,0.0028049589234494516
wsmi_alpha_mean_posterior_right_trimmean,0.0013277846540751211
wsmi_beta_mean_central_left_trimmean,0.0008668615773710258
wsmi_beta_mean_central_mid_trimmean,0.0029432910676084026
wsmi_beta_mean_central_right_trimmean,0.0024204267138147415
wsmi_beta_mean_frontal_left_trimmean,0.001368262050888607
wsmi_beta_mean_frontal_mid_trimmean,0.003302119196234894
wsmi_beta_mean_frontal_right_trimmean,0.0024811398477145473
wsmi_beta_mean_posterior_left_trimmean,0.004105828781463219
wsmi_beta_mean_posterior_mid_trimmean,0.0011123906529693188
wsmi_beta_mean_posterior_right_trimmean,0.001882255878976075
wsmi_gamma_mean_central_left_trimmean,0.001455450901272317
wsmi_gamma_mean_central_mid_trimmean,0.003765583472322048
wsmi_gamma_mean_central_right_trimmean,0.0013502600637017304
wsmi_gamma_mean_frontal_left_trimmean,0.0011101583977550305
wsmi_gamma_mean_frontal_mid_trimmean,0.0008455107164072352
wsmi_gamma_mean_frontal_right_trimmean,0.001503580758009988
wsmi_gamma_mean_posterior_left_trimmean,0.0008155400966837808
wsmi_gamma_mean_posterior_mid_trimmean,0.001061346449374946
wsmi_gamma_mean_posterior_right_trimmean,0.0017949137931773467
wsmi_theta_mean_central_left_trimmean,0.002321541775168129
wsmi_theta_mean_central_mid_trimmean,0.0020367416458229376
wsmi_theta_mean_central_right_trimmean,0.0011183980890712153
wsmi_theta_mean_frontal_left_trimmean,0.001064278769389216
wsmi_theta_mean_frontal_mid_trimmean,0.002050034111656058
wsmi_theta_mean_frontal_right_trimmean,0.003290103462600701
wsmi_theta_mean_posterior_left_trimmean,0.0015227962445677947
wsmi_theta_mean_posterior_mid_trimmean,0.0019216373294860328
wsmi_theta_mean_posterior_right_trimmean,0.0010876128652190595
