Group,Inclusion_Exclusion,N,Mean_Raw,SD_Raw,SE_Raw,Mean_Normalized,SD_Normalized,SE_Normalized
Controls Low BDI,inclusion,47,71.40425531914893,22.427331515138324,3.271362520776114,-2.1276595744680855,16.88753838236617,2.4633006425642097
Controls Low BDI,exclusion,58,66.32758620689656,21.29029754395137,2.795553025018367,-4.380459770114942,15.123280318177466,1.9857839917175328
Controls High BDI,inclusion,66,55.24242424242424,16.99598197408444,2.0920607618479163,-0.17575757575757434,16.62283728798184,2.0461298260845324
Controls High BDI,exclusion,86,56.151162790697676,17.680509336461913,1.906538353399973,-3.5906976744186028,18.955152196741697,2.0439866278679046
Risk of Depression,inclusion,106,55.179245283018865,14.977314381812388,1.45472537151345,1.5062893081761002,15.041990688649173,1.461007289759455
Risk of Depression,exclusion,106,40.443396226415096,18.197373012230948,1.7674851138821541,-12.104402515723272,15.48868170169895,1.5043937563411842
