cluster_id,n_channels,channels,statistic,p_value,significant,marker_name,marker_type,correction_method,correction_alpha,analysis_timestamp,p_value_uncorrected,p_value_corrected,significant_uncorrected,significant_corrected,marker_p_value_uncorrected,marker_p_value_corrected,marker_rejected,correction_unit
1,3,"P6, PO4, PO8",7.548979625099959,0.1310737852429514,False,sleep/PE_beta,sleep,fdr_bh,0.05,2026-08-13T23:30:19.541624,0.03579284143171366,0.1310737852429514,True,False,0.03579284143171366,0.1310737852429514,False,marker
2,1,P7,2.3822926835033216,0.16056788642271547,False,sleep/PE_beta,sleep,fdr_bh,0.05,2026-08-13T23:30:19.541624,0.16056788642271547,0.16056788642271547,False,False,0.03579284143171366,0.1310737852429514,False,marker
3,1,T7,2.6575197290166104,0.1310737852429514,False,sleep/PE_beta,sleep,fdr_bh,0.05,2026-08-13T23:30:19.541624,0.10497900419916016,0.1310737852429514,False,False,0.03579284143171366,0.1310737852429514,False,marker
4,1,T8,3.0760393225696987,0.1310737852429514,False,sleep/PE_beta,sleep,fdr_bh,0.05,2026-08-13T23:30:19.541624,0.08158368326334733,0.1310737852429514,False,False,0.03579284143171366,0.1310737852429514,False,marker
5,1,AF3,-2.254848377077695,0.21815636872625474,False,sleep/PE_beta,sleep,fdr_bh,0.05,2026-08-13T23:30:19.541624,0.21815636872625474,0.21815636872625474,False,False,0.03579284143171366,0.1310737852429514,False,marker
6,1,F6,-3.476134252623112,0.1310737852429514,False,sleep/PE_beta,sleep,fdr_bh,0.05,2026-08-13T23:30:19.541624,0.09118176364727054,0.1310737852429514,False,False,0.03579284143171366,0.1310737852429514,False,marker
