feature_name,selected_row_frac,included
wsmi_theta_mean_frontal_right_trimmean,0.871931696905016,False
wsmi_theta_mean_posterior_mid_trimmean,0.8441835645677694,False
PE_alpha_mean_posterior_right_trimmean,0.8313767342582711,True
psd_relative_alpha_mean_frontal_mid_trimmean,0.8303094983991463,False
N1_mean_occipitoparietal_lateral_trimmean,0.8281750266808965,True
psd_relative_gamma_mean_posterior_mid_trimmean,0.8217716115261473,False
wsmi_gamma_mean_central_right_trimmean,0.8196371398078975,True
wsmi_gamma_mean_central_mid_trimmean,0.8175026680896478,False
psd_relative_theta_mean_frontal_mid_trimmean,0.8175026680896478,False
wsmi_gamma_mean_central_left_trimmean,0.816435432230523,True
P3b_mean_centroparietal_midline_trimmean,0.816435432230523,True
psd_relative_delta_mean_central_mid_trimmean,0.8153681963713981,False
psd_relative_gamma_mean_frontal_mid_trimmean,0.8153681963713981,False
psd_relative_beta_mean_frontal_mid_trimmean,0.8132337246531484,False
slowwaves_Density_mean_frontal_right_trimmean,0.8100320170757738,False
wsmi_alpha_mean_posterior_mid_trimmean,0.8089647812166488,True
PE_theta_mean_frontal_mid_trimmean,0.8068303094983992,False
psd_relative_delta_mean_frontal_mid_trimmean,0.8046958377801494,False
psd_relative_theta_mean_central_mid_trimmean,0.8036286019210246,True
wsmi_beta_mean_frontal_right_trimmean,0.8036286019210246,False
PE_alpha_mean_frontal_left_trimmean,0.8025613660618997,False
kolmogorov_complexity_mean_central_mid_trimmean,0.8025613660618997,True
wsmi_theta_mean_central_left_trimmean,0.8014941302027748,False
psd_relative_gamma_mean_central_mid_trimmean,0.7993596584845251,False
wsmi_beta_mean_posterior_mid_trimmean,0.7982924226254002,True
psd_relative_theta_mean_frontal_left_trimmean,0.7972251867662753,False
psd_relative_gamma_mean_frontal_right_trimmean,0.7961579509071505,True
wsmi_gamma_mean_posterior_left_trimmean,0.7929562433297759,False
psd_relative_beta_mean_posterior_mid_trimmean,0.7908217716115261,False
kolmogorov_complexity_mean_frontal_mid_trimmean,0.7897545357524013,False
psd_relative_beta_mean_frontal_left_trimmean,0.7886872998932765,False
kolmogorov_complexity_mean_posterior_left_trimmean,0.7865528281750267,False
PE_alpha_mean_frontal_mid_trimmean,0.7865528281750267,False
psd_relative_delta_mean_central_right_trimmean,0.7865528281750267,False
PE_beta_mean_central_left_trimmean,0.7844183564567769,False
P3a_mean_frontocentral_midline_trimmean,0.7833511205976521,True
PE_theta_mean_central_left_trimmean,0.7822838847385272,False
psd_relative_theta_mean_posterior_left_trimmean,0.7812166488794023,False
wsmi_gamma_mean_frontal_mid_trimmean,0.7790821771611526,False
PE_alpha_mean_central_left_trimmean,0.7790821771611526,True
