subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
3,0.22652224423694242,0.23943941740128716,0.010054830672302624,0.0333333333333333,0.218,0,
4,0.027518202503099484,0.011480774775489,-0.0002497783349383109,0.00350221665061685,0.474,0,
5,0.006760757049855712,0.0119686123126014,0.009209556533657886,0.011903472332571951,0.504,0,
6,-0.011828631746015754,-0.017970739290791703,-0.006370360138333387,-0.016191667206971398,0.49,0,
8,0.13119837821253244,0.1324256642286514,0.008409997958877332,0.01162277660168375,0.28,0,
9,0.20225654569732496,0.2074914957130529,-0.0019094217084876046,2.7755575615628915e-18,0.244,0,
10,-0.2955331915827344,-0.3125897657686229,-0.005501544412164886,-0.0178632794954081,0.832,0,
12,0.13758006698189468,0.14025440576019255,-0.008331872565574988,-0.0034342666324680996,0.26,0,
15,0.047,0.0,-0.0031999999999999993,0.0,0.408,0,
18,0.31470972393139296,0.3255410087257282,0.0016939283924406845,0.0100213056230438,0.062,0,
21,-0.20843501458242003,-0.20773502691896256,-0.008814359353944897,0.0,0.722,0,
22,0.22534667117167573,0.22638420706840345,-0.010913942711560097,-0.0117875313475138,0.128,0,
24,0.5324861636779129,0.5306152516386667,0.01210844759166994,0.033035069737871695,0.012,1,*
25,0.035657709072016666,0.0666666666666666,0.0014415693196092648,0.000301565294166,0.434,0,
26,-0.00435689515078466,0.0026448251566614,0.011383643571832141,0.0162860647144298,0.536,0,
27,-0.20002048832406177,-0.18718340217508184,-0.02148530868578912,0.0,0.756,0,
28,-0.009470856610978766,-0.01309858294831195,0.003204472358461055,1.1102230246251564e-17,0.536,0,
29,-0.3398943563535584,-0.35201561554254124,0.011253474474620172,0.0022561899911005,0.954,0,
30,0.038576884903977954,0.03234401476467435,-0.002945057615806265,0.00527864045000415,0.446,0,
31,0.06682763775785586,0.061237243569579394,-0.00558713360382763,0.0,0.408,0,
32,0.016645722611149466,0.0255719151430484,-0.012299922376224598,-0.0118121843961628,0.444,0,
34,-0.05272356368658448,-0.05698021786024665,-0.0018289027347276798,0.02231333870298095,0.63,0,
37,0.5075151919252974,0.5121602882332017,0.012963628967594445,0.0183064446160988,0.012,1,*
38,0.10714761358144885,0.1149829914261059,-0.012387825972095704,0.00494236068526795,0.372,0,
39,0.021233102317678464,0.02868788853316525,-0.011794025838953746,-0.00251293882560685,0.466,0,
40,0.08797480490538684,0.08831632475943921,-0.012533263859888953,-0.01030437691112785,0.308,0,
41,-0.09747349035535371,-0.10773502691896256,-0.011983419246269044,0.0,0.57,0,
42,-0.3155864425132297,-0.3262202349956853,0.010101011908016858,0.0070044333012337,0.92,0,
43,-0.0008729177275543598,0.0046051181777579005,-0.001612071276037448,-0.0016567792971806,0.494,0,
