subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
3,0.6845777777777776,0.683888888888889,0.6425988888888889,0.6461111111111111,0.356,0,
4,0.7408666666666668,0.7461111111111111,0.6563711111111111,0.6572222222222222,0.242,0,
5,0.5368412698412698,0.5367460317460317,0.6352125396825397,0.6342063492063491,0.852,0,
6,0.5722319444444444,0.5693194444444445,0.6033783571428571,0.6035674603174603,0.626,0,
8,0.6405742460317461,0.6408214285714285,0.6259329603174604,0.6233849206349206,0.424,0,
9,0.7957444444444444,0.8022222222222222,0.6487666666666666,0.6511111111111111,0.132,0,
10,0.50605,0.49,0.66003,0.6666666666666666,0.906,0,
12,0.6777476190476192,0.67875,0.5873009523809524,0.583015873015873,0.192,0,
15,0.6968333333333334,0.6833333333333333,0.6783333333333332,0.6666666666666666,0.428,0,
18,0.7487492063492063,0.7535416666666666,0.5913047222222222,0.5919047619047618,0.046,1,*
21,0.5386666666666666,0.5333333333333333,0.6639333333333334,0.6666666666666666,0.808,0,
22,0.7100079365079364,0.7116507936507936,0.5998500476190476,0.5916845238095239,0.126,0,
24,0.9549777777777776,0.9545833333333333,0.6619766666666667,0.6633333333333333,0.002,1,**
25,0.6353,0.6527777777777778,0.6500811111111111,0.6466666666666667,0.55,0,
26,0.6068440476190476,0.6050992063492062,0.5908746031746032,0.5907738095238095,0.424,0,
27,0.5485111111111111,0.5436706349206348,0.6330729365079365,0.628968253968254,0.794,0,
28,0.6979388888888889,0.7004166666666666,0.6461533333333334,0.6455555555555555,0.308,0,
29,0.4909103174603174,0.4859920634920635,0.6327469047619048,0.6248809523809524,0.95,0,
30,0.5974976190476191,0.5994444444444444,0.6053711111111111,0.5952777777777778,0.494,0,
31,0.7910444444444444,0.7849999999999999,0.6428599999999999,0.6499999999999999,0.092,0,
32,0.6041236904761905,0.6083531746031746,0.584640873015873,0.5801170634920636,0.398,0,
34,0.5107988095238095,0.5113888888888889,0.6199354761904763,0.6199404761904763,0.862,0,
37,0.839107619047619,0.837952380952381,0.6201323015873015,0.6211507936507936,0.008,1,**
38,0.6457999999999999,0.64,0.6617922222222221,0.6597222222222222,0.542,0,
39,0.658425,0.660079365079365,0.6380276190476191,0.6341468253968254,0.422,0,
40,0.6403895286195287,0.6377148869648869,0.6022727768157767,0.6057708032708032,0.352,0,
41,0.742111111111111,0.7388888888888887,0.6819333333333333,0.6833333333333332,0.344,0,
42,0.6609444444444443,0.6633333333333333,0.5700299999999999,0.5633333333333334,0.242,0,
43,0.6550153174603175,0.6550555555555555,0.6192095396825397,0.6165634920634921,0.344,0,
