cluster_id,n_channels,channels,statistic,p_value,significant,marker_name,marker_type,correction_method,correction_alpha,analysis_timestamp,p_value_uncorrected,p_value_corrected,significant_uncorrected,significant_corrected,marker_p_value_uncorrected,marker_p_value_corrected,marker_rejected,correction_unit
1,2,"AF4, AFz",-5.497904533339437,0.07039768516884858,False,sleep/PE_theta,sleep,fdr_bh,0.05,2026-08-13T22:12:25.032150,0.0629874025194961,0.07039768516884858,False,False,0.0629874025194961,0.07039768516884858,False,marker
2,1,CP3,-2.980739094290084,0.10617876424715057,False,sleep/PE_theta,sleep,fdr_bh,0.05,2026-08-13T22:12:25.032150,0.10617876424715057,0.10617876424715057,False,False,0.0629874025194961,0.07039768516884858,False,marker
3,1,CP6,-2.6426733921554555,0.13457308538292342,False,sleep/PE_theta,sleep,fdr_bh,0.05,2026-08-13T22:12:25.032150,0.13457308538292342,0.13457308538292342,False,False,0.0629874025194961,0.07039768516884858,False,marker
4,1,PO3,-2.291379609409009,0.22075584883023394,False,sleep/PE_theta,sleep,fdr_bh,0.05,2026-08-13T22:12:25.032150,0.22075584883023394,0.22075584883023394,False,False,0.0629874025194961,0.07039768516884858,False,marker
