subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
3,0.7646666666666667,0.7666666666666666,0.5067666666666667,0.5166666666666666,0.008,1,**
5,0.4743,0.48,0.50482,0.51,0.658,0,
6,0.7107666666666667,0.7133333333333334,0.4990866666666666,0.5,0.002,1,**
8,0.5600999999999999,0.5574999999999999,0.49708,0.5,0.26,0,
10,0.5602333333333334,0.5708333333333333,0.49744000000000005,0.5,0.274,0,
12,0.4894166666666666,0.4916666666666666,0.5097666666666667,0.5083333333333333,0.586,0,
14,0.45250000000000007,0.45,0.5150333333333333,0.5166666666666666,0.662,0,
15,0.45166666666666666,0.45,0.5061666666666667,0.5166666666666666,0.64,0,
17,0.3715,0.3666666666666666,0.498,0.5,0.814,0,
18,0.8390000000000001,0.85,0.49079999999999996,0.5,0.01,1,*
19,0.5535,0.55,0.5087,0.5,0.348,0,
21,0.6305833333333333,0.625,0.49929999999999997,0.5083333333333333,0.072,0,
22,0.4303333333333333,0.4333333333333333,0.5035999999999999,0.5083333333333333,0.76,0,
23,0.5372499999999999,0.5416666666666666,0.5045999999999999,0.5,0.37,0,
24,0.5554999999999999,0.5666666666666667,0.49553333333333327,0.5,0.324,0,
25,0.4582500000000001,0.45,0.49289,0.5,0.644,0,
26,0.5330833333333334,0.5333333333333332,0.4958499999999999,0.49,0.356,0,
27,0.5673333333333334,0.5666666666666667,0.4992499999999999,0.5,0.256,0,
28,0.6316000000000002,0.6325000000000001,0.49589,0.495,0.074,0,
29,0.5632333333333333,0.5633333333333334,0.5073733333333332,0.51,0.28,0,
30,0.6918,0.6875,0.49788,0.5,0.01,1,*
31,0.6724499999999999,0.675,0.49371,0.495,0.022,1,*
32,0.7201666666666666,0.7166666666666668,0.49676666666666663,0.495,0.0,1,***
33,0.5268333333333334,0.5333333333333333,0.5020999999999999,0.5,0.43,0,
34,0.5869833333333333,0.5916666666666667,0.4996999999999999,0.5083333333333333,0.202,0,
35,0.6858333333333334,0.6833333333333333,0.5029,0.5,0.032,1,*
36,0.5060833333333333,0.5083333333333333,0.4965333333333333,0.5,0.47,0,
37,0.49208333333333326,0.49999999999999994,0.5004833333333334,0.5,0.518,0,
38,0.7173000000000002,0.72,0.49735,0.5,0.01,1,*
39,0.7138333333333332,0.7208333333333332,0.5019999999999999,0.5,0.032,1,*
40,0.5225000000000001,0.5283333333333333,0.50231,0.505,0.45,0,
41,0.6286666666666667,0.6300000000000001,0.49992,0.5,0.09,0,
42,0.5807666666666667,0.5833333333333333,0.5030266666666666,0.5033333333333333,0.214,0,
43,0.6446999999999999,0.6450000000000001,0.49305000000000004,0.495,0.044,1,*
