fpr,true_mean_tpr,true_std_tpr,perm_mean_tpr,perm_std_tpr
0.0,0.0,0.0,0.0,0.0
0.005025125628140704,0.038918858037978864,0.035652757137895855,0.22377358754559498,0.28658174869979713
0.010050251256281407,0.07134862595180272,0.039223642841984284,0.22377737116959726,0.2865789901927112
0.01507537688442211,0.07134862595180272,0.039223642841984284,0.2237811547935998,0.28657636222775495
0.020100502512562814,0.0955218114464128,0.03990224446542602,0.22378493841760203,0.28657386480861474
0.02512562814070352,0.1177590420669471,0.04311170050343718,0.22378872204160452,0.28657149793857295
0.03015075376884422,0.1177590420669471,0.04311170050343718,0.22379250566560685,0.2865692616209275
0.035175879396984924,0.1364033927216546,0.045666652981160745,0.223796289289609,0.28656715585902337
0.04020100502512563,0.15059017869442498,0.04791906635303727,0.22380007291361145,0.2865651806550879
0.04522613065326633,0.1547831611505653,0.04850765439164675,0.22380385653761387,0.28656333601219236
0.05025125628140704,0.17101534979311492,0.050693023643445675,0.22380764016161633,0.28656162193299517
0.05527638190954774,0.1802891766467749,0.051034583035665805,0.22381142378561852,0.28656003841951727
0.06030150753768844,0.18774756621042768,0.05218456038526744,0.2238152074096209,0.28655858547410773
0.06532663316582915,0.19988801216307828,0.053887332441040395,0.22381899103362332,0.2865572630987582
0.07035175879396985,0.2112163641988576,0.054084464613994736,0.2238227746576255,0.28655607129529453
0.07537688442211056,0.21649391705535784,0.05371466761498742,0.22382655828162812,0.2865550100653083
0.08040201005025126,0.22678586074494064,0.05468319951543417,0.22383034190563045,0.28655407941028266
0.08542713567839195,0.23608955358257339,0.055745248489199956,0.22383412552963278,0.286553279331334
0.09045226130653267,0.24522259451824582,0.056306940638960495,0.2238379091536351,0.2865526098297699
0.09547738693467336,0.2526523803043868,0.05595149866173474,0.22384169277763746,0.2865520709063083
0.10050251256281408,0.25996580381226586,0.05684749777709033,0.22384547640164007,0.2865516625620115
0.10552763819095477,0.2672326096162809,0.056583642653602606,0.22384926002564226,0.28655138479696396
0.11055276381909548,0.2779991840943721,0.05725317384871933,0.22385304364964473,0.28655123761204526
0.11557788944723618,0.2848513232502474,0.058139573112116295,0.22385682727364709,0.2865512210068924
0.12060301507537688,0.2914286140473056,0.05803056416264718,0.2238606108976493,0.2865513349817873
0.12562814070351758,0.3006116026078248,0.0579857499226769,0.22386439452165174,0.2865515795371806
0.1306532663316583,0.30545299361715467,0.059406643625173616,0.22386817814565413,0.28655195467160344
0.135678391959799,0.31168139018998203,0.05894127361279308,0.22387196176965649,0.2865524603853625
0.1407035175879397,0.3221045138981223,0.05906100776587759,0.2238757453936588,0.2865530966777188
0.1457286432160804,0.3258999076477144,0.05987155896940519,0.22387952901766112,0.28655386354738716
0.15075376884422112,0.3321515600344957,0.05966903273122148,0.22388331264166358,0.28655476099342875
0.15577889447236182,0.34114663660236216,0.05958725403783995,0.22388709626566577,0.2865557890149066
0.16080402010050251,0.3472400860706206,0.06001193833871053,0.22389087988966835,0.2865569476100263
0.1658291457286432,0.35336819704573286,0.059460864239932756,0.22389466351367068,0.2865582367776092
0.1708542713567839,0.3586525303623757,0.05938874017721485,0.23075727066708446,0.28834605107779154
0.17587939698492464,0.365515996279076,0.05960164433973146,0.2307610542910868,0.28834750178000973
0.18090452261306533,0.37278363481489074,0.05885141977600493,0.23076483791508914,0.2883490822410613
0.18592964824120603,0.3762389750641242,0.05891694003182401,0.2307686215390917,0.2883507924587224
0.19095477386934673,0.3836450341271021,0.059477165106546125,0.23077240516309389,0.28835263243019155
0.19597989949748745,0.38989651494602506,0.059086954126096776,0.23077618878709635,0.2883546021540396
0.20100502512562815,0.39498571082670353,0.05989490733047375,0.267848599862075,0.2986671581799297
0.20603015075376885,0.40073669001887013,0.05984342487027415,0.2678523834860771,0.2986688408474356
0.21105527638190955,0.40763784355397525,0.06007528343750057,0.2678561671100796,0.29867064878704813
0.21608040201005024,0.41282428784045994,0.06136979608866448,0.267859950734082,0.29867258199618896
0.22110552763819097,0.41572196225906466,0.06117145280735023,0.26786373435808436,0.29867464047285874
0.22613065326633167,0.4230999699971868,0.061753889487838616,0.2678675179820866,0.29867682421397884
0.23115577889447236,0.4283291517301452,0.061536154950913954,0.267871301606089,0.298679133217361
0.23618090452261306,0.4338091855206444,0.061665657063273226,0.2678750852300915,0.298681567479488
0.24120603015075376,0.44089577522135,0.06209877315112701,0.2678788688540937,0.29868412699803715
0.24623115577889448,0.4460585782212161,0.06211968426499411,0.2678826524780963,0.29868681176890644
0.25125628140703515,0.4516941874440343,0.06172468589607384,0.33507761257268404,0.3153232010747196
0.2562814070351759,0.4588746347614661,0.06147465217941888,0.3350813961966865,0.3153251752705864
0.2613065326633166,0.46205008005408676,0.06199365405708303,0.335085179820689,0.3153272681179382
0.2663316582914573,0.46963348766374896,0.062336605391519855,0.33508896344469113,0.3153294796141893
0.271356783919598,0.47451357088262514,0.06194414208200364,0.33509274706869363,0.31533180975701575
0.2763819095477387,0.4791930221777252,0.06195457105233349,0.3350965306926959,0.31533425854349395
0.2814070351758794,0.4853717812399599,0.06211761799614888,0.3351003143166984,0.3153368259713617
0.2864321608040201,0.48676109421705904,0.06234254275676619,0.3351040979407009,0.315339512037225
0.2914572864321608,0.4946063043960706,0.06227819861401859,0.335107881564703,0.31534231673829805
0.2964824120603015,0.4989613766324155,0.06262130101371922,0.33511166518870555,0.3153452400713885
0.30150753768844224,0.5019298244695656,0.06248181479472682,0.33511544881270783,0.3153482820331251
0.3065326633165829,0.5097246554951619,0.06238092178424444,0.33511923243671027,0.31535144262018483
0.31155778894472363,0.5122388437354252,0.061901507596824924,0.3351230160607123,0.31535472182900276
