subject,auc,label_std,label_mean
02,0.8125,10.048667001250672,87.84615384615384
04,0.7944444444444445,24.71278518120589,73.91666666666667
06,0.4666666666666666,19.977844871614302,61.34285714285714
08,0.5466666666666666,16.013377118935495,70.16071428571429
13,0.65,2.6700499371110427,94.9375
14,0.86,9.064982793336021,79.21739130434783
18,0.6739999999999999,7.022430034487293,92.8936170212766
24,0.8953333333333333,14.469616301698094,67.24
26,0.7280000000000001,18.849026874510074,71.18518518518519
27,0.24166666666666664,13.858468272400918,90.66666666666667
34,0.6213333333333334,23.607804458961223,71.25
35,0.7906666666666669,21.09302712157841,31.90740740740741
40,0.805,20.23856118834437,61.875
43,0.524,19.256744431387954,78.28301886792453
