run_idx,random_state,dimension,n_folds,mean_auc,std_auc,mean_auprc,std_auprc,mean_mcc,std_mcc,mean_balanced_accuracy,std_balanced_accuracy,mean_precision,mean_recall,mean_f1,positive_class_name,negative_class_name,importance_N1_mean_occipitoparietal_lateral_trimmean,importance_P1_mean_occipitoparietal_lateral_trimmean,importance_P3a_mean_frontocentral_midline_trimmean,importance_P3b_mean_centroparietal_midline_trimmean,importance_PE_alpha_mean_central_left_trimmean,importance_PE_alpha_mean_central_mid_trimmean,importance_PE_alpha_mean_central_right_trimmean,importance_PE_alpha_mean_frontal_left_trimmean,importance_PE_alpha_mean_frontal_mid_trimmean,importance_PE_alpha_mean_frontal_right_trimmean,importance_PE_alpha_mean_posterior_left_trimmean,importance_PE_alpha_mean_posterior_mid_trimmean,importance_PE_alpha_mean_posterior_right_trimmean,importance_PE_beta_mean_central_left_trimmean,importance_PE_beta_mean_central_mid_trimmean,importance_PE_beta_mean_central_right_trimmean,importance_PE_beta_mean_frontal_left_trimmean,importance_PE_beta_mean_frontal_mid_trimmean,importance_PE_beta_mean_frontal_right_trimmean,importance_PE_beta_mean_posterior_left_trimmean,importance_PE_beta_mean_posterior_mid_trimmean,importance_PE_beta_mean_posterior_right_trimmean,importance_PE_gamma_mean_central_left_trimmean,importance_PE_gamma_mean_central_mid_trimmean,importance_PE_gamma_mean_central_right_trimmean,importance_PE_gamma_mean_frontal_left_trimmean,importance_PE_gamma_mean_frontal_mid_trimmean,importance_PE_gamma_mean_frontal_right_trimmean,importance_PE_gamma_mean_posterior_left_trimmean,importance_PE_gamma_mean_posterior_mid_trimmean,importance_PE_gamma_mean_posterior_right_trimmean,importance_PE_theta_mean_central_left_trimmean,importance_PE_theta_mean_central_mid_trimmean,importance_PE_theta_mean_central_right_trimmean,importance_PE_theta_mean_frontal_left_trimmean,importance_PE_theta_mean_frontal_mid_trimmean,importance_PE_theta_mean_frontal_right_trimmean,importance_PE_theta_mean_posterior_left_trimmean,importance_PE_theta_mean_posterior_mid_trimmean,importance_PE_theta_mean_posterior_right_trimmean,importance_kolmogorov_complexity_mean_central_left_trimmean,importance_kolmogorov_complexity_mean_central_mid_trimmean,importance_kolmogorov_complexity_mean_central_right_trimmean,importance_kolmogorov_complexity_mean_frontal_left_trimmean,importance_kolmogorov_complexity_mean_frontal_mid_trimmean,importance_kolmogorov_complexity_mean_frontal_right_trimmean,importance_kolmogorov_complexity_mean_posterior_left_trimmean,importance_kolmogorov_complexity_mean_posterior_mid_trimmean,importance_kolmogorov_complexity_mean_posterior_right_trimmean,importance_psd_relative_alpha_mean_central_left_trimmean,importance_psd_relative_alpha_mean_central_mid_trimmean,importance_psd_relative_alpha_mean_central_right_trimmean,importance_psd_relative_alpha_mean_frontal_left_trimmean,importance_psd_relative_alpha_mean_frontal_mid_trimmean,importance_psd_relative_alpha_mean_frontal_right_trimmean,importance_psd_relative_alpha_mean_posterior_left_trimmean,importance_psd_relative_alpha_mean_posterior_mid_trimmean,importance_psd_relative_alpha_mean_posterior_right_trimmean,importance_psd_relative_beta_mean_central_left_trimmean,importance_psd_relative_beta_mean_central_mid_trimmean,importance_psd_relative_beta_mean_central_right_trimmean,importance_psd_relative_beta_mean_frontal_left_trimmean,importance_psd_relative_beta_mean_frontal_mid_trimmean,importance_psd_relative_beta_mean_frontal_right_trimmean,importance_psd_relative_beta_mean_posterior_left_trimmean,importance_psd_relative_beta_mean_posterior_mid_trimmean,importance_psd_relative_beta_mean_posterior_right_trimmean,importance_psd_relative_delta_mean_central_left_trimmean,importance_psd_relative_delta_mean_central_mid_trimmean,importance_psd_relative_delta_mean_central_right_trimmean,importance_psd_relative_delta_mean_frontal_left_trimmean,importance_psd_relative_delta_mean_frontal_mid_trimmean,importance_psd_relative_delta_mean_frontal_right_trimmean,importance_psd_relative_delta_mean_posterior_left_trimmean,importance_psd_relative_delta_mean_posterior_mid_trimmean,importance_psd_relative_delta_mean_posterior_right_trimmean,importance_psd_relative_gamma_mean_central_left_trimmean,importance_psd_relative_gamma_mean_central_mid_trimmean,importance_psd_relative_gamma_mean_central_right_trimmean,importance_psd_relative_gamma_mean_frontal_left_trimmean,importance_psd_relative_gamma_mean_frontal_mid_trimmean,importance_psd_relative_gamma_mean_frontal_right_trimmean,importance_psd_relative_gamma_mean_posterior_left_trimmean,importance_psd_relative_gamma_mean_posterior_mid_trimmean,importance_psd_relative_gamma_mean_posterior_right_trimmean,importance_psd_relative_theta_mean_central_left_trimmean,importance_psd_relative_theta_mean_central_mid_trimmean,importance_psd_relative_theta_mean_central_right_trimmean,importance_psd_relative_theta_mean_frontal_left_trimmean,importance_psd_relative_theta_mean_frontal_mid_trimmean,importance_psd_relative_theta_mean_frontal_right_trimmean,importance_psd_relative_theta_mean_posterior_left_trimmean,importance_psd_relative_theta_mean_posterior_mid_trimmean,importance_psd_relative_theta_mean_posterior_right_trimmean,importance_slowwaves_Density_mean_central_left_trimmean,importance_slowwaves_Density_mean_central_mid_trimmean,importance_slowwaves_Density_mean_central_right_trimmean,importance_slowwaves_Density_mean_frontal_left_trimmean,importance_slowwaves_Density_mean_frontal_mid_trimmean,importance_slowwaves_Density_mean_frontal_right_trimmean,importance_slowwaves_Density_mean_posterior_left_trimmean,importance_slowwaves_Density_mean_posterior_mid_trimmean,importance_slowwaves_Density_mean_posterior_right_trimmean,importance_slowwaves_Duration_mean_central_left_trimmean,importance_slowwaves_Duration_mean_central_mid_trimmean,importance_slowwaves_Duration_mean_central_right_trimmean,importance_slowwaves_Duration_mean_frontal_left_trimmean,importance_slowwaves_Duration_mean_frontal_mid_trimmean,importance_slowwaves_Duration_mean_frontal_right_trimmean,importance_slowwaves_Duration_mean_posterior_left_trimmean,importance_slowwaves_Duration_mean_posterior_mid_trimmean,importance_slowwaves_Duration_mean_posterior_right_trimmean,importance_slowwaves_Frequency_mean_central_left_trimmean,importance_slowwaves_Frequency_mean_central_mid_trimmean,importance_slowwaves_Frequency_mean_central_right_trimmean,importance_slowwaves_Frequency_mean_frontal_left_trimmean,importance_slowwaves_Frequency_mean_frontal_mid_trimmean,importance_slowwaves_Frequency_mean_frontal_right_trimmean,importance_slowwaves_Frequency_mean_posterior_left_trimmean,importance_slowwaves_Frequency_mean_posterior_mid_trimmean,importance_slowwaves_Frequency_mean_posterior_right_trimmean,importance_slowwaves_PTP_mean_central_left_trimmean,importance_slowwaves_PTP_mean_central_mid_trimmean,importance_slowwaves_PTP_mean_central_right_trimmean,importance_slowwaves_PTP_mean_frontal_left_trimmean,importance_slowwaves_PTP_mean_frontal_mid_trimmean,importance_slowwaves_PTP_mean_frontal_right_trimmean,importance_slowwaves_PTP_mean_posterior_left_trimmean,importance_slowwaves_PTP_mean_posterior_mid_trimmean,importance_slowwaves_PTP_mean_posterior_right_trimmean,importance_slowwaves_Slope_mean_central_left_trimmean,importance_slowwaves_Slope_mean_central_mid_trimmean,importance_slowwaves_Slope_mean_central_right_trimmean,importance_slowwaves_Slope_mean_frontal_left_trimmean,importance_slowwaves_Slope_mean_frontal_mid_trimmean,importance_slowwaves_Slope_mean_frontal_right_trimmean,importance_slowwaves_Slope_mean_posterior_left_trimmean,importance_slowwaves_Slope_mean_posterior_mid_trimmean,importance_slowwaves_Slope_mean_posterior_right_trimmean,importance_wsmi_alpha_mean_central_left_trimmean,importance_wsmi_alpha_mean_central_mid_trimmean,importance_wsmi_alpha_mean_central_right_trimmean,importance_wsmi_alpha_mean_frontal_left_trimmean,importance_wsmi_alpha_mean_frontal_mid_trimmean,importance_wsmi_alpha_mean_frontal_right_trimmean,importance_wsmi_alpha_mean_posterior_left_trimmean,importance_wsmi_alpha_mean_posterior_mid_trimmean,importance_wsmi_alpha_mean_posterior_right_trimmean,importance_wsmi_beta_mean_central_left_trimmean,importance_wsmi_beta_mean_central_mid_trimmean,importance_wsmi_beta_mean_central_right_trimmean,importance_wsmi_beta_mean_frontal_left_trimmean,importance_wsmi_beta_mean_frontal_mid_trimmean,importance_wsmi_beta_mean_frontal_right_trimmean,importance_wsmi_beta_mean_posterior_left_trimmean,importance_wsmi_beta_mean_posterior_mid_trimmean,importance_wsmi_beta_mean_posterior_right_trimmean,importance_wsmi_gamma_mean_central_left_trimmean,importance_wsmi_gamma_mean_central_mid_trimmean,importance_wsmi_gamma_mean_central_right_trimmean,importance_wsmi_gamma_mean_frontal_left_trimmean,importance_wsmi_gamma_mean_frontal_mid_trimmean,importance_wsmi_gamma_mean_frontal_right_trimmean,importance_wsmi_gamma_mean_posterior_left_trimmean,importance_wsmi_gamma_mean_posterior_mid_trimmean,importance_wsmi_gamma_mean_posterior_right_trimmean,importance_wsmi_theta_mean_central_left_trimmean,importance_wsmi_theta_mean_central_mid_trimmean,importance_wsmi_theta_mean_central_right_trimmean,importance_wsmi_theta_mean_frontal_left_trimmean,importance_wsmi_theta_mean_frontal_mid_trimmean,importance_wsmi_theta_mean_frontal_right_trimmean,importance_wsmi_theta_mean_posterior_left_trimmean,importance_wsmi_theta_mean_posterior_mid_trimmean,importance_wsmi_theta_mean_posterior_right_trimmean
487,476,time_sq,13,0.4790785575442766,0.08803011027721555,0.5243134789157649,0.11535361859822701,-0.03553997861804966,0.1073117928959777,0.4815138919605563,0.05337115957142171,0.47598456490454577,0.4652332590186842,0.4640086071637658,ON-task,OFF-task,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
