subject,auc,label_std,label_mean
05,0.5169230769230769,31.851838374623483,71.98039215686275
06,0.4462962962962963,26.15362357116013,50.659574468085104
08,0.5326315789473683,23.45257460949551,46.5
09,0.5365079365079365,9.828166519898666,74.08333333333333
12,0.5116959064327485,23.960365170403794,48.108108108108105
13,0.43999999999999995,3.075796858667593,94.75
14,0.6041189931350115,10.921534099419608,77.47619047619048
18,0.4553571428571429,19.713511838827902,68.25
22,0.6355555555555554,17.91702006035427,69.0
32,0.4663461538461538,23.04915776052105,51.04
34,0.5499999999999999,27.735363037910684,67.43396226415095
38,0.5476190476190476,21.479116346451274,47.5609756097561
43,0.5146520146520146,22.826478125365085,59.680851063829785
