predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01
Intercept,55.324315822109455,1.8691487145095553,29.598669914622587,1.5543361048494753e-192,51.660851659921384,58.987779984297525,True,True
inclusion_exclusion[T.exclusion],-0.31122149374347385,1.4423797285364013,-0.21576945903092645,0.8291674557108546,-3.1382338137054804,2.5157908262185327,False,False
inclusion_exclusion[T.inclusion],1.1118160550801515,1.5282778238875003,0.7274960335758915,0.46692214425219203,-1.8835534381105965,4.107185548270899,False,False
time_on_task,-0.06858547910617886,0.03817352849876464,-1.7966764353051201,0.07238700206983771,-0.1434042201265709,0.006233261914213181,False,False
subject_id Var,0.1416542543627635,0.045768253663419266,3.095032976448959,0.0019679101630707867,0.05195012554716834,0.23135838317835866,True,True
